age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,zero_payout_claim,log_claim_payout,high_payout_flag,extreme_payout_flag,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,over_value_claim_flag,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,veh_size_nan,vehicle_to_income_ratio,overpriced_vehicle_flag,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,expensive_vehicle_flag,young_expensive_vehicle,channel_broker,channel_online,broker_no_report,unsafe_full_liability,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_month_end_claim,is_year_end_claim,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,payout_to_income_ratio_clipped,payout_to_price_ratio_clipped,payout_to_residual_ratio_clipped,residual_to_income_ratio,claim_to_weight_ratio,claim_to_weight_ratio_clipped,payout_per_safety,vehicle_price_per_driver_age,serial_no_report,serial_no_witness,repeat_claim_full_liability,no_witness_no_report_full_liability,payout_to_income_ratio_clipped_top5_flag,payout_to_income_ratio_clipped_top1_flag,payout_to_price_ratio_clipped_top5_flag,payout_to_price_ratio_clipped_top1_flag,payout_to_residual_ratio_clipped_top5_flag,payout_to_residual_ratio_clipped_top1_flag,high_income_ratio_and_no_report,high_residual_ratio_and_repeat,composite_x_income_ratio,income_bin,claim_bin,income_claim_bin_gap,fraud
55,1.0,57,53823,1,1,5,0,81,1,0.0,1,15000.0,50159.58494,0,0,0,43,1,0,0,10.89347474333262,1,1,0,1.791759469228055,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,10.82298483672206,0.2990455367133457,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.2786912658105514,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,2314389,8,2016,3,22,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.1162962962962963,0,5,1,0.0,0.0,0.0,0.2786912658105514,0.0,0.0,0.0,272.72726776859514,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,0,-1,0.0
38,1.0,77,102835,1,0,0,0,51,1,1041.65,3,15000.0,11806.88752,0,0,0,23,0,0,1,11.54089076525193,0,0,0,0.0,1,0,1,0,0,0,0,0,6.949520828214605,0,0,1,0,0,9.61587214452889,9.376523021049628,1.2704448969570226,0.8,12000.0,0.086804166659433,0,0.0694433333287037,0,0,0,0,0,1,0,0,0.1458647347678721,0,0.0101293333980636,0,0,0,0,0,0,0,0,1,0,0,0,2365205,9,2016,3,8,0,0,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,0,0,0,0,0,0.1381851851851851,0,2,0,0.0101293333980636,0.0694433333287037,0.086804166659433,0.1166917878142977,0.0882239284610188,0.0882239284610188,13.527921902234782,394.7368317174518,0,0,0,0,0,0,0,0,0,0,0,0,2.0202586667961278,3,0,-3,0.0
52,1.0,87,111190,1,1,0,0,26,0,0.0,1,15000.0,9727.427358,0,0,0,13,0,0,1,11.619004722271386,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,9.182807533956485,1.5420315615229667,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.134904218004003,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1445470,3,2016,1,7,0,1,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0.2177777777777778,1,6,2,0.0,0.0,0.0,0.134904218004003,0.0,0.0,0.0,288.4615329142013,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4,0,-4,0.0
43,1.0,66,97677,1,1,0,0,45,1,0.0,9,64401.27926038503,6978.143204999999,0,0,0,34,0,0,0,11.489431633554496,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,11.072904303708158,8.85068143822202,9.228999371209673,0.1999999999999999,12880.255852077004,0.0,0,0.0,0,1,0,0,0,1,0,0,0.6593290053925255,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,3321018,2,2015,1,17,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.2271023965141612,1,4,1,0.0,0.0,0.0,0.131865801078505,0.0,0.0,0.0,1497.7041340158348,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3,0,-3,0.0
50,1.0,90,48065,1,0,0,1,82,1,4562.12,1,15000.0,11568.43153,0,0,0,10,0,1,0,10.780330345443172,0,0,0,0.0,0,0,0,0,0,0,0,0,8.42576187906944,1,0,0,1,0,9.61587214452889,9.3561216858778,1.2966321285477986,1.0,15000.0,0.3041413333130572,0,0.3041413333130572,0,0,0,1,1,1,0,0,0.3120773951875153,0,0.0949156350755244,0,1,0,0,0,0,0,0,1,0,0,0,480650,3,2016,1,26,1,0,5,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,0,0,0,0,0.1896145124716553,1,3,1,0.0949156350755244,0.3041413333130572,0.3041413333130572,0.3120773951875153,0.3943594244193655,0.3943594244193655,50.69022165899754,299.99999400000013,0,0,0,0,0,0,0,0,0,0,0,0,3.2847469052265734,0,2,2,0.0
46,1.0,71,68441,1,1,8,0,18,0,0.0,1,15000.0,21686.07371,0,0,0,29,0,0,0,11.133741950255953,1,1,0,2.19722457733622,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,9.98447168047298,0.6916881405042643,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.2191668736544006,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1984789,10,2016,4,20,0,0,3,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.2105858585858586,1,7,2,0.0,0.0,0.0,0.2191668736544006,0.0,0.0,0.0,326.0869494328924,1,1,0,0,0,0,0,0,0,0,0,0,7.0,2,0,-2,0.0
39,1.0,88,124193,1,1,0,0,98,0,0.0,1,28745.61589134395,7695.764341,0,0,0,12,0,0,1,11.729600138135844,0,0,0,0.0,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,10.266275331170185,8.948555304071974,3.735251576567045,1.0,28745.61589134395,0.0,0,0.0,0,0,0,1,0,0,0,0,0.2314592279042497,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1490316,4,2015,2,22,0,0,2,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.1343310657596371,0,5,1,0.0,0.0,0.0,0.2314592279042497,0.0,0.0,0.0,737.0670552378691,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,0,-4,0.0
73,1.0,71,98053,1,1,0,0,30,1,0.0,1,15000.0,22641.78549,0,0,1,29,0,0,0,11.493273626304871,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,9.61587214452889,10.027596558759656,0.6624919225545365,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.1529784912225737,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2843537,11,2015,4,6,0,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1648309178743961,0,3,1,0.0,0.0,0.0,0.1529784912225737,0.0,0.0,0.0,205.47944924000757,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3,0,-3,0.0
69,1.0,67,111897,1,0,3,0,22,1,943.2,1,29220.92954368563,22513.37434,0,0,1,33,0,0,1,11.625343021039308,1,0,0,1.3862943611198906,1,0,1,0,0,0,0,0,6.850338008112186,0,0,1,0,0,10.282674718158203,10.021909243764174,1.2979364666126587,1.0,29220.92954368563,0.032278233947268,0,0.032278233947268,0,0,0,1,0,1,0,0,0.2611413133812746,0,0.008429180406906,0,0,0,1,1,0,0,0,0,0,0,0,3692601,1,2015,1,18,1,0,6,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,1,0,1,0.1429501915708812,0,4,1,0.008429180406906,0.032278233947268,0.032278233947268,0.2611413133812746,0.0418950969194476,0.0418950969194476,14.0776117301849,423.4917263796218,0,0,0,0,0,0,0,0,0,0,0,0,4.033716721627624,4,0,-4,0.0
54,1.0,84,37154,0,1,0,0,18,1,0.0,1,15000.0,30535.417610000004,0,0,0,16,0,1,0,10.52285363059157,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,9.61587214452889,10.326675270320546,0.4912328428282715,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.403725036324387,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,594464,7,2016,3,3,1,0,6,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,0.2263703703703704,1,6,2,0.0,0.0,0.0,0.403725036324387,0.0,0.0,0.0,277.777772633745,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0.0
43,1.0,94,40156,1,1,7,0,42,1,0.0,7,23802.520611791784,44367.34346,0,0,0,6,0,1,0,10.600552050380118,1,1,0,2.079441541679836,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.077588773584964,10.7002815089904,0.5364873971486437,0.3999999999999999,9521.008244716711,0.0,0,0.0,0,1,0,0,0,1,0,0,0.5927512852674328,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,240936,7,2015,3,8,0,0,2,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.1199227053140096,0,5,1,0.0,0.0,0.0,0.237100514106973,0.0,0.0,0.0,553.5469780987164,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0.0
46,1.0,70,86849,0,0,0,0,84,1,5166.43,1,15000.0,19396.73436,0,0,0,30,0,0,0,11.37193777166925,0,0,0,0.0,1,0,1,0,0,0,0,0,8.550130745261947,1,0,0,0,1,9.61587214452889,9.872911552664444,0.7733260517378491,1.0,15000.0,0.3444286666437047,0,0.3444286666437047,0,0,0,1,1,0,0,0,0.1727135603153437,0,0.0594875012946667,0,0,0,0,0,0,0,0,0,1,0,0,2605470,9,2016,3,17,1,0,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210292e-16,0,0,0,0,1,0.1213526570048309,0,2,0,0.0594875012946667,0.3444286666437047,0.3444286666437047,0.1727135603153437,0.2663556608986651,0.2663556608986651,73.8061418027694,326.0869494328924,0,0,0,0,0,0,0,0,0,0,0,0,2.118975002589333,2,2,0,0.0
39,0.0,90,70624,1,1,0,1,5,1,0.0,3,30049.28293445324,19839.79452,0,0,0,10,0,0,0,11.165139468448745,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,10.310627355375043,9.895495426407996,1.514596479446736,0.8,24039.426347562592,0.0,0,0.0,0,0,0,0,0,0,1,0,0.4254825970495548,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,706240,10,2015,4,7,0,0,2,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.0881196581196581,0,1,0,0.0,0.0,0.0,0.3403860776396438,0.0,0.0,0.0,770.4944144604827,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,0,-2,0.0
38,0.0,72,62026,0,1,16,0,89,0,0.0,4,15000.0,16896.32439,0,0,0,28,0,0,0,11.035325053102616,1,1,1,2.833213344056216,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,9.734910568258869,0.8877670464228244,0.7,10500.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0.241834069579824,0,0.0,0,0,1,1,1,1,0,0,1,0,1,0,1736728,8,2015,3,29,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,0,0,1,1,0.1114574314574314,0,10,3,0.0,0.0,0.0,0.1692838487058768,0.0,0.0,0.0,394.7368317174518,1,1,0,0,0,0,0,0,0,0,0,0,10.0,1,0,-1,0.0
40,1.0,71,47142,1,1,0,0,93,1,1058.18,1,15000.0,38849.62585,0,0,0,29,0,1,0,10.760940814685789,0,0,0,0.0,1,0,1,0,0,1,0,0,6.965250302829246,0,0,1,0,0,9.61587214452889,10.567479465061147,0.3861041045164634,1.0,15000.0,0.0705453333286303,0,0.0705453333286303,0,0,0,1,0,0,0,0,0.3181876034042215,0,0.0224466505446852,0,0,0,0,1,0,0,0,1,0,0,0,1367118,12,2016,4,15,0,0,3,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.1629111111111111,0,5,1,0.0224466505446852,0.0705453333286303,0.0705453333286303,0.3181876034042215,0.027237842754482,0.027237842754482,14.903943452057137,374.9999906250002,0,0,0,0,0,0,0,0,0,0,0,0,5.112233252723426,0,0,0,0.0
38,1.0,67,48671,0,0,0,0,0,1,0.0,1,43718.8338038274,16402.630530000002,0,0,0,33,0,1,0,10.79285919505902,0,0,0,0.0,1,0,1,0,1,1,0,1,0.0,0,0,1,0,0,10.685557140906932,9.705257963093215,2.665355030780056,1.0,43718.8338038274,0.0,0,0.0,0,0,0,1,0,1,0,0,0.8982522200679901,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,1606143,7,2016,3,5,0,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.1362257495590829,0,4,1,0.0,0.0,0.0,0.8982522200679901,0.0,0.0,0.0,1150.495596140311,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0.0
51,1.0,81,39424,1,0,1,0,90,0,0.0,1,34810.26708980677,21411.79046,0,0,0,19,0,1,0,10.58215541183124,1,0,0,0.6931471805599453,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,10.457696380309828,9.971743707514102,1.6257522766819108,1.0,34810.26708980677,0.0,0,0.0,0,0,0,1,0,0,0,0,0.8829714663383675,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,749056,2,2016,1,26,0,0,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0.1998274002157497,1,7,2,0.0,0.0,0.0,0.8829714663383675,0.0,0.0,0.0,682.5542432794614,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0.0
73,0.0,76,107972,1,1,3,0,52,0,0.0,1,15000.0,25000.65622,0,0,1,24,0,0,1,11.589636474851147,1,0,0,1.3862943611198906,1,0,1,0,0,0,1,1,0.0,0,0,0,1,0,9.61587214452889,10.126697350455984,0.5999842511093901,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.138924906455943,0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,2591328,7,2015,3,3,0,0,4,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.1073504273504273,0,6,2,0.0,0.0,0.0,0.138924906455943,0.0,0.0,0.0,205.47944924000757,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4,0,-4,0.0
47,1.0,70,102792,1,0,0,0,96,1,38.32,2,28495.04403946157,9515.752573,0,0,0,30,0,0,1,11.540472536299529,0,0,0,0.0,1,0,1,0,0,1,0,0,3.671733295278966,0,0,0,0,1,10.25752055098942,9.160808953310504,2.994512921376172,0.9,25645.53963551541,0.0014942169493457,0,0.0013447952544164,0,0,0,0,0,0,0,0,0.2772107171684991,0,0.0003727916569346,0,0,0,0,1,0,0,0,0,0,0,0,3083760,7,2015,3,26,1,0,6,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,0,0,1,1,0.2159637188208616,1,4,1,0.0003727916569346,0.0013447952544164,0.0014942169493457,0.2494896454516492,0.0040270067660966,0.0040270067660966,0.5474285636081634,606.2775198549798,0,0,0,0,0,0,0,0,0,0,0,0,4.001491166627738,3,0,-3,0.0
66,1.0,75,30894,1,0,15,1,59,1,4474.78,15,45468.96228325576,29947.125760000003,0,0,1,25,0,1,0,10.33834963749508,1,1,1,2.772588722239781,0,0,0,0,0,0,0,0,8.406435917196161,1,0,0,0,1,10.724807217332364,10.30722202262051,1.5183080555420037,0.05,2273.448114162788,1.968278919653105,1,0.0984139460237792,0,1,1,0,0,1,0,0,1.4717732336953449,1,0.1448430115833222,1,1,0,0,0,0,1,0,0,0,0,0,772350,2,2015,1,2,0,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.1033744855967078,0,6,2,0.1448430115833222,0.0984139460237792,1.968278919653105,0.0735886616847672,0.1494226870288661,0.1494226870288661,59.6637325378169,688.9236605201834,0,0,0,0,1,0,0,0,1,0,0,1,6.869058069499933,0,2,2,0.0
71,0.0,70,101118,0,1,10,1,94,0,0.0,10,15000.0,11045.57161,0,0,1,30,0,0,0,11.52405332009128,1,1,0,2.3978952727983707,0,0,0,0,0,1,1,1,0.0,0,0,0,1,0,9.61587214452889,9.309875397266367,1.358010298449551,0.0999999999999999,1499.9999999999998,0.0,0,0.0,0,1,0,0,0,0,1,0,0.1483415415638329,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,3033540,10,2015,4,18,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.292609819121447,1,8,2,0.0,0.0,0.0,0.0148341541563832,0.0,0.0,0.0,211.2676026582028,1,0,0,0,0,0,0,0,0,0,0,0,8.0,3,0,-3,0.0
51,1.0,88,45460,0,1,0,0,69,0,0.0,1,41127.01276996092,48040.93543,0,0,0,12,0,1,0,10.724610094524913,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,1,0,10.62444474422841,10.77982956326748,0.8560826803431134,1.0,41127.01276996092,0.0,0,0.0,0,0,0,1,0,0,1,0,0.9046857186330012,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,545520,4,2016,2,11,0,1,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.1791060025542784,0,6,2,0.0,0.0,0.0,0.9046857186330012,0.0,0.0,0.0,806.411999285273,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0.0
44,1.0,72,109524,0,1,0,0,1,0,3991.86,7,32524.28236294432,37431.8213,0,0,0,28,0,0,1,11.6039081126821,0,0,0,0.0,1,0,1,0,0,0,1,0,8.292263045091183,1,0,0,0,1,10.389772984755608,10.530303173425247,0.8688939312198368,0.3999999999999999,13009.712945177724,0.306836900745978,0,0.1227347603040516,0,1,1,0,0,0,1,0,0.2969603225105672,0,0.0364473540042689,0,0,1,0,0,0,0,0,1,0,1,0,3066672,6,2016,2,19,1,0,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,1,1,0.1116444444444444,0,7,2,0.0364473540042689,0.1227347603040516,0.306836900745978,0.1187841290042268,0.1066434883811907,0.1066434883811907,55.44249922996529,739.1882187217296,0,0,0,0,0,0,0,0,0,0,0,0,7.255131478029883,4,1,-3,1.0
22,1.0,92,55475,1,1,11,1,53,1,0.0,5,15000.0,19550.39645,0,1,0,8,0,0,0,10.923705773776224,1,1,0,2.4849066497880004,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,9.880801992530056,0.7672478682258513,0.6,9000.0,0.0,0,0.0,0,1,0,0,0,0,1,0,0.2703920684944499,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,443800,5,2015,2,13,0,0,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0.1492551892551892,0,4,1,0.0,0.0,0.0,0.1622352410966699,0.0,0.0,0.0,681.8181508264477,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,-1,0.0
39,1.0,74,64578,1,1,0,0,50,0,927.53,1,15000.0,30192.65953,0,0,0,26,0,0,0,11.075644559522202,0,0,0,0.0,1,0,1,0,0,0,1,0,6.833602690448504,0,0,0,0,1,9.61587214452889,10.315387231982765,0.4968094971759246,1.0,15000.0,0.0618353333292109,0,0.0618353333292109,0,0,0,1,0,1,0,0,0.2322772461173731,0,0.0143629409394164,0,0,1,0,0,0,0,0,0,0,0,0,1679028,12,2015,4,9,0,0,2,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.2281481481481481,1,5,1,0.0143629409394164,0.0618353333292109,0.0618353333292109,0.2322772461173731,0.030720380861039,0.030720380861039,12.534189019808256,384.61537475345193,0,0,0,0,0,0,0,0,0,0,0,0,5.071814704697082,1,0,-1,0.0
42,1.0,91,54244,1,1,4,0,50,1,0.0,1,15000.0,13899.01434,0,0,0,9,0,0,0,10.901266101256551,1,0,0,1.6094379124341005,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,9.539645150772929,1.0792132184332135,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.2765282796202985,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,488196,12,2016,4,6,0,0,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.2194074074074074,1,5,1,0.0,0.0,0.0,0.2765282796202985,0.0,0.0,0.0,357.142848639456,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,-1,1.0
49,0.0,71,79289,1,0,0,0,9,1,0.0,1,36886.06503078043,19582.42969,0,0,0,29,0,0,0,11.280867296266443,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.515616227403438,9.882439063666617,1.8836306634479123,1.0,36886.06503078043,0.0,0,0.0,0,0,0,1,0,0,0,0,0.4652103700426948,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2299381,5,2015,2,8,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0.0979337231968811,0,1,0,0.0,0.0,0.0,0.4652103700426948,0.0,0.0,0.0,752.7768220000737,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,0,-2,0.0
34,1.0,69,73910,1,1,0,1,49,1,4991.22,1,15000.0,22542.57158,0,0,0,31,0,0,0,11.210616945656284,0,0,0,0.0,0,0,0,0,0,0,0,0,8.515635979591007,1,0,0,1,0,9.61587214452889,10.023205230231842,0.6654076686016934,1.0,15000.0,0.3327479999778168,0,0.3327479999778168,0,0,0,1,1,0,0,0,0.2029495332133277,0,0.0675310512776683,0,0,0,0,1,0,0,0,1,0,0,0,2291210,1,2016,1,1,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0,0,1,0,0,0.2106172839506173,1,2,0,0.0675310512776683,0.3327479999778168,0.3327479999778168,0.2029495332133277,0.2214130709118763,0.2214130709118763,72.33652069077507,441.1764576124572,0,0,0,0,0,0,0,0,0,0,0,0,2.1350621025553367,2,2,0,0.0
55,0.0,93,52414,1,0,10,0,78,1,1945.69,1,15000.0,8954.550535,0,0,0,7,0,1,0,10.866948088886671,1,1,0,2.3978952727983707,1,0,1,0,0,0,0,0,7.573885773383698,0,0,0,0,1,9.61587214452889,9.100028790550402,1.6751259529660885,1.0,15000.0,0.1297126666580191,0,0.1297126666580191,0,0,0,1,0,0,0,0,0.2861830808507997,0,0.0371215705720395,0,0,0,1,0,0,0,0,1,0,0,0,366898,11,2016,4,9,0,0,2,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1863663663663663,1,5,1,0.0371215705720395,0.1297126666580191,0.1297126666580191,0.2861830808507997,0.2172850543617726,0.2172850543617726,20.9213976245011,272.72726776859514,0,1,0,0,0,0,0,0,0,0,0,0,5.185607852860198,1,1,0,1.0
79,1.0,78,110408,1,0,0,0,50,1,3125.3,1,30797.66561789796,30745.5594,1,0,1,22,0,0,1,11.611946931241546,0,0,0,0.0,1,0,1,0,0,0,0,0,8.047605475666492,0,0,1,0,0,10.335226643928928,10.33353337754368,1.001694755857858,1.0,30797.66561789796,0.1014784704358327,0,0.1014784704358327,0,0,0,1,0,0,0,0,0.278944149134293,0,0.028306825592092,0,0,0,0,0,0,0,0,1,0,0,0,2428976,7,2016,3,16,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,0.1579629629629629,0,4,1,0.028306825592092,0.1014784704358327,0.1014784704358327,0.278944149134293,0.1016504516713509,0.1016504516713509,40.06794820425708,389.8438636462544,0,0,0,0,0,0,0,0,0,0,0,0,4.113227302368368,4,1,-3,0.0
51,1.0,90,122405,1,0,0,0,11,1,0.0,1,15000.0,10424.28059,0,0,0,10,0,0,1,11.715098667466783,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,9.25198896141271,1.4389482198848842,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.1225440137239284,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1224050,6,2016,2,3,0,0,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.2225597749648382,1,2,0,0.0,0.0,0.0,0.1225440137239284,0.0,0.0,0.0,294.11764129181097,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4,0,-4,0.0
41,0.0,92,48621,1,0,0,0,93,1,2906.37,1,32511.790462222983,18163.59852,0,0,0,8,0,1,0,10.791831382359332,0,0,0,0.0,1,0,1,0,0,1,0,0,7.975004171441362,0,0,1,0,0,10.389388843580068,9.807229842566848,1.7899421430524465,1.0,32511.790462222983,0.0893943384412389,0,0.0893943384412389,0,0,0,1,0,0,0,0,0.6686779470096111,0,0.0597760227050086,0,0,0,0,0,0,0,0,1,0,0,0,388968,5,2016,2,27,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1,0,0,0,0,0.1479693486590038,0,4,1,0.0597760227050086,0.0893943384412389,0.0893943384412389,0.6686779470096111,0.1600106937311885,0.1600106937311885,31.59097791748937,792.970479737866,0,0,0,0,0,0,0,0,0,0,0,0,4.239104090820034,0,1,1,0.0
51,1.0,63,40974,1,1,0,0,80,1,0.0,1,46239.05546284055,19582.85249,0,0,0,37,0,1,0,10.62071740361203,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,10.741601702801434,9.882460653114569,2.36120123378815,1.0,46239.05546284055,0.0,0,0.0,0,0,0,1,0,0,0,0,1.1284974730734625,1,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1516038,7,2015,3,5,1,0,6,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,0.0778743961352657,0,6,2,0.0,0.0,0.0,1.1284974730734625,0.0,0.0,0.0,906.6481285527926,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0.0
