claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,age_outlier,age_extreme,safety_inv,safety_risk_flag,vehicle_income_ratio,low_income_high_car,high_claim_freq,claim_freq_score,no_witness,no_witness_repeat,mid_liab,witness_missing,price_per_weight,price_weight_zscore,price_weight_anomaly_flag,vehicle_price_zscore,vehicle_price_anomaly_flag,payout_per_vehicle_age,payout_age_zscore,payout_age_anomaly_flag,payout_to_vehicle_price_ratio,payout_price_ratio_flag,vehicle_anomaly_score,safety_risk,log_past_claims,driver_risk_score,vehicle_price_quantile,vehicle_risk_score,log_claim_payout,liab_ratio,claim_risk_score,composite_risk_score,log_composite_risk,triple_high_risk_flag,income_payout_gap,income_payout_risk,income_payout_anomaly_flag,driver_vehicle_interaction,high_claim_driver_anomaly_vehicle,_is_train,fraud
13175,47,M,1.0,70,102792,1,0,Rent,20136,7/26/2015,Sunday,Local,0,0.0,96,Phone,1,38.32,2,Compact,28495.04403946157,gray,9515.752573,0,0,0.014084507042253521,0,0.2772107171711959,0,0,0,1,0,0,0,2.9945129185439616,0.6408776969809381,0,-0.12023441572997018,0,12.77329075569748,-0.6501742012560578,0,0.0013447952539916877,0,0,0.3,0.0,0.0,0.6063333333333333,0.6063333333333333,3.671733295278966,0.96,3.524863963467807,0.0,0.0,0,2614.241451108481,0.00038252013629069424,0,-0.0,0,1,0
29561,66,M,1.0,75,30894,1,0,Own,85004,2/2/2015,Monday,Local,15,1.0,59,Phone,1,4474.78,15,Large,45468.96228325576,white,29947.125760000003,0,0,0.013157894736842105,0,1.4717732337429843,1,1,3,0,0,1,0,1.5183080550857069,-0.14878507315058925,0,0.714408419348922,0,279.6735752040155,0.8780041550926244,0,0.09841394600429944,0,0,0.25,2.772588722239781,0.6931471805599453,0.7788888888888889,0.7788888888888889,8.406435917196161,0.59,4.959797191145735,2.67771830763717,1.3022925347871936,0,6.902484020880196,0.144875170767983,1,1.9807607265599694,0,1,0
5737,71,F,0.0,70,101118,0,1,Rent,20112,10/18/2015,Sunday,Highway,10,1.0,94,Phone,0,0.0,10,Medium,15000.0,blue,11045.57161,1,0,0.014084507042253521,0,0.14834154156529994,0,1,3,0,0,0,0,1.358010297343036,-0.23047522090178413,0,-0.7505560026592288,0,0.0,-0.6443039844798047,0,0.0,0,0,0.3,2.3978952727983707,0.7193685818395111,0.4467777777777778,0.4467777777777778,0.0,0.94,0.0,0.0,0.0,0,101116.98883011169,9.889534997736345e-06,0,-1.7997546907470061,0,1,0
19917,51,F,1.0,88,45460,0,1,Rent,50055,4/11/2016,Monday,Highway,0,0.0,69,Broker,0,0.0,1,Medium,41127.01276996092,red,48040.93543,0,0,0.011235955056179775,0,0.9046857186529019,1,0,0,1,0,1,0,0.8560826801827346,-0.5061144368042918,0,0.5082042534181992,0,0.0,-0.6789293319088264,0,0.0,0,0,0.12,0.0,0.0,0.7387777777777778,0.7387777777777778,0.0,0.69,0.0,0.0,0.0,0,45459.54540454595,2.199758028552622e-05,0,0.0,0,1,0
23903,44,M,1.0,72,109524,0,1,Own,85022,6/19/2016,Sunday,Local,0,0.0,1,Broker,0,3991.86,7,Medium,32524.28236294432,silver,37431.8213,0,0,0.0136986301369863,0,0.29696032251327853,0,0,0,1,0,0,0,0.8688939310109224,-0.49907899381952325,0,0.09373761594055033,0,498.9818762726547,0.6215450698484549,0,0.12273476027008894,0,0,0.28,0.0,0.0,0.6490555555555556,0.6490555555555556,8.292263045091183,0.01,0.08292263045091183,0.0,0.0,0,27.42996241433468,0.03645647122406176,0,0.0,0,1,1
28932,22,F,1.0,92,55475,1,1,Rent,50008,5/13/2015,Wednesday,Highway,11,1.0,53,Online,1,0.0,5,Medium,15000.0,blue,19550.39645,0,0,0.010752688172043012,0,0.270392068499324,0,1,3,0,0,1,0,0.7672478678726498,-0.5548990766066041,0,-0.7505560026592288,0,0.0,-0.6628368358231269,0,0.0,0,0,0.08,2.4849066497880004,0.19879253198304003,0.4467777777777778,0.4467777777777778,0.0,0.53,0.0,0.0,0.0,0,55474.44525554744,1.8026318158084452e-05,0,-1.8650616020462178,0,1,0
8884,39,M,1.0,74,64578,1,1,Own,50006,12/9/2015,Wednesday,Local,0,0.0,50,Phone,0,927.53,1,Large,15000.0,gray,30192.65953,0,0,0.013333333333333334,0,0.23227724612096998,0,0,0,1,0,1,0,0.4968094970278329,-0.708961424627914,0,-0.7451388272728282,0,463.762681186594,-0.3601223985693337,0,0.06183533329210978,0,0,0.26,0.0,0.0,0.4467777777777778,0.4467777777777778,6.833602690448504,0.5,3.416801345224252,0.0,0.0,0,69.54864065190527,0.014378424176840663,0,-0.0,0,1,0
27020,42,F,1.0,91,54244,1,1,Rent,20108,12/6/2016,Tuesday,Highway,4,0.0,50,Broker,1,0.0,1,Large,15000.0,black,13899.01434,0,0,0.010869565217391304,0,0.27652827962539633,0,0,1,1,0,1,0,1.079213217734393,-0.38957889708670945,0,-0.7451388272728282,0,0.0,-0.6789293319088264,0,0.0,0,0,0.09,1.6094379124341003,0.14484941211906902,0.4467777777777778,0.4467777777777778,0.0,0.5,0.0,0.0,0.0,0,54243.457565424345,1.8435402990480865e-05,0,-1.1992546786395744,0,1,1
12690,49,F,0.0,71,79289,1,0,Own,85004,5/8/2015,Friday,Local,0,0.0,9,Broker,1,0.0,1,Compact,36886.06503078043,black,19582.42969,0,0,0.013888888888888888,0,0.46521037004856197,0,0,0,1,0,0,0,1.883630662582204,0.03652446296412534,0,0.2765257585162474,0,0.0,-0.6789293319088264,0,0.0,0,0,0.29,0.0,0.0,0.6966111111111111,0.6966111111111111,0.0,0.09,0.0,0.0,0.0,0,79288.20711792882,1.2612216068734333e-05,0,0.0,0,1,0
22732,34,M,1.0,69,73910,1,1,Rent,15007,1/1/2016,Friday,Highway,0,1.0,49,Broker,1,4991.22,1,Compact,15000.0,silver,22542.57158,0,0,0.014285714285714285,0,0.2029495332160736,0,0,0,0,0,1,0,0.665407668336033,-0.6262253490660558,0,-0.7583326912671867,0,2495.59752201239,1.036633013053324,0,0.33274799977816805,0,0,0.31,0.0,0.0,0.4467777777777778,0.4467777777777778,8.515635979591007,0.49,4.172661629999594,0.0,0.0,0,14.805036607350965,0.0675445357600889,0,-0.0,0,1,0
29682,55,F,0.0,93,52414,1,0,Own,50021,11/9/2016,Wednesday,Local,10,0.0,78,Broker,1,1945.69,1,Compact,15000.0,red,8954.550535,0,0,0.010638297872340425,0,0.28618308085625976,0,1,3,1,1,1,0,1.6751259512824606,-0.0769083476739804,0,-0.7583326912671867,0,972.840135799321,-0.01016448103681396,0,0.12971266658019157,0,0,0.07,2.3978952727983707,0.16785266909588598,0.4467777777777778,0.4467777777777778,7.573885773383698,0.78,5.907630903239284,0.44303003383179973,0.36674509304138736,0,26.92467713439388,0.037140635841320116,0,-1.8184023755980534,0,1,1
27029,79,M,1.0,78,110408,1,0,Own,15032,7/16/2016,Saturday,Parking Lot,0,0.0,50,Broker,1,3125.3,1,Compact,30797.66561789796,black,30745.5594,1,0,0.012658227848101266,0,0.2789441491368194,0,0,0,1,0,1,0,1.0016947555646367,-0.443275097017294,0,-0.01135749364519659,0,1562.642186789066,0.3952863902413109,0,0.10147847040617773,0,0,0.22,0.0,0.0,0.6322777777777778,0.6322777777777778,8.047605475666492,0.5,4.023802737833246,0.0,0.0,0,35.31586848569916,0.028315874979718842,0,-0.0,0,1,0
24547,51,F,1.0,90,122405,1,0,Rent,50048,6/3/2016,Friday,Local,0,0.0,11,Broker,1,0.0,1,Compact,15000.0,red,10424.28059,0,0,0.01098901098901099,0,0.12254401372492954,0,0,0,1,0,0,0,1.438948218642541,-0.20539611112296932,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.1,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.11,0.0,0.0,0.0,0,122403.77596224037,8.169682610337015e-06,0,-0.0,0,1,0
16684,41,F,0.0,92,48621,1,0,Own,85074,5/27/2016,Friday,Parking Lot,0,0.0,93,Broker,1,2906.37,1,Compact,32511.790462222983,white,18163.59852,0,0,0.010752688172043012,0,0.668677947023364,1,0,0,1,0,0,0,1.7899421421655362,-0.014444899450474726,0,0.06969300934100461,0,1453.1777341113293,0.32003663884133976,0,0.08939433841649257,0,0,0.08,0.0,0.0,0.6488333333333334,0.6488333333333334,7.975004171441362,0.93,7.416753879440467,0.0,0.0,0,16.72336160611356,0.059796554400216174,0,0.0,0,1,0
242,51,M,1.0,63,40974,1,1,Own,50036,7/5/2015,Sunday,Parking Lot,0,0.0,80,Broker,1,0.0,1,Compact,46239.05546284055,silver,19582.85249,0,0,0.015625,0,1.1284974731010042,1,0,0,1,0,1,0,2.361201232702976,0.2963371631623698,0,0.7187715969412228,0,0.0,-0.6789293319088264,0,0.0,0,0,0.37,0.0,0.0,0.7857777777777778,0.7857777777777778,0.0,0.8,0.0,0.0,0.0,0,40973.59026409736,2.4405964752182795e-05,0,0.0,0,1,0
12620,63,M,0.0,84,38362,1,0,Own,50001,2/4/2015,Wednesday,Local,0,1.0,50,Phone,0,0.0,1,Compact,39308.70004331959,red,25175.50102,0,0,0.011764705882352941,0,1.024678067966206,1,0,0,0,0,1,0,1.5613870006590131,-0.1387857449175325,0,0.3910773834858981,0,0.0,-0.6789293319088264,0,0.0,0,0,0.16,0.0,0.0,0.7205,0.7205,0.0,0.5,0.0,0.0,0.0,0,38361.61638383616,2.6067723261021847e-05,0,0.0,0,1,0
27647,59,M,1.0,74,46632,1,0,Own,50037,9/29/2015,Tuesday,Highway,0,0.0,0,Phone,0,0.0,1,Large,15000.0,red,27991.71405,0,0,0.013333333333333334,0,0.32166752444673186,0,0,0,1,0,0,0,0.5358728646572921,-0.687539588461359,0,-0.7451388272728282,0,0.0,-0.6789293319088264,0,0.0,0,0,0.26,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.0,0.0,0.0,0.0,0,46631.53368466315,2.1444716070199663e-05,0,-0.0,0,1,0
25276,53,M,1.0,90,61517,1,0,Own,50025,1/22/2015,Thursday,Local,12,1.0,92,Broker,0,0.0,5,Medium,93467.80536220803,red,41028.97196,0,0,0.01098901098901099,0,1.5193817215112575,1,1,3,0,0,0,0,2.278092793320554,0.27479846615231807,0,3.029905071908329,1,0.0,-0.6628368358231269,0,0.0,0,1,0.1,2.5649493574615367,0.2564949357461537,0.9876111111111111,1.9752222222222222,0.0,0.92,0.0,0.0,0.0,0,61516.384836151636,1.6255831718670287e-05,0,7.77155306736072,1,1,0
15572,41,M,1.0,85,35052,0,1,Own,80014,2/4/2016,Thursday,Parking Lot,0,0.0,85,Broker,0,0.0,1,Medium,76030.70474467074,blue,15280.73673,0,0,0.011627906976744186,0,2.169083211932864,1,0,0,1,0,0,0,4.975591559381236,1.7561603584936276,0,2.189811738934008,1,0.0,-0.6789293319088264,0,0.0,0,1,0.15,0.0,0.0,0.9557777777777777,1.9115555555555555,0.0,0.85,0.0,0.0,0.0,0,35051.64948350516,2.8529327847617934e-05,0,0.0,0,1,0
21441,31,M,1.0,83,122994,0,0,Rent,15010,2/18/2015,Wednesday,Local,29,0.0,74,Phone,0,0.0,1,Compact,15000.0,other,25761.92261,0,0,0.011904761904761904,0,0.1219571686423728,0,1,3,1,1,1,0,0.5822546795616452,-0.671463066577762,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.17,3.4011973816621555,0.5782035548825665,0.4467777777777778,0.4467777777777778,0.0,0.74,0.0,0.0,0.0,0,122992.77007229927,8.130559213609555e-06,0,-2.579239163966771,0,1,0
19379,20,F,0.0,51,97457,1,1,Rent,20147,11/8/2016,Tuesday,Local,1,0.0,21,Online,1,2641.31,1,Medium,15734.611140667588,blue,24783.04768,0,0,0.019230769230769232,0,0.16145183148124392,0,0,0,1,0,1,0,0.6348941154245743,-0.627582633556392,0,-0.7151635406244101,0,1320.6483967580161,0.22893126677686101,0,0.16786623925485025,0,0,0.49,0.6931471805599453,0.3396421184743732,0.4563888888888889,0.4563888888888889,7.879408813551023,0.21,1.6546758508457147,0.2564894654111925,0.22832169389250137,0,36.88325731317197,0.027112565476076305,0,-0.4957135918230778,0,1,0
1953,25,M,1.0,57,103518,1,0,Rent,20160,9/10/2016,Saturday,Local,0,0.0,97,Phone,1,0.0,1,Large,15000.0,red,56358.56017999999,0,0,0.017241379310344827,0,0.1449023358256535,0,0,0,1,0,0,0,0.26615300230224,-0.8354504075449226,0,-0.7451388272728282,0,0.0,-0.6789293319088264,0,0.0,0,0,0.43,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.97,0.0,0.0,0.0,0,103516.96483035169,9.660252322334246e-06,0,-0.0,0,1,0
10744,53,M,0.0,66,112493,0,1,Own,80016,10/22/2015,Thursday,Local,0,0.0,17,Broker,0,7453.95,17,Medium,26291.964830756697,red,15051.53603,0,0,0.014925373134328358,0,0.23372089668474214,0,0,0,1,0,0,0,1.7467961250522772,-0.016969095636002213,0,-0.20652608744738465,0,414.10810327327596,1.665670833341787,0,0.28350676889865606,0,0,0.34,0.0,0.0,0.5805,0.5805,8.916633520268231,0.17,1.5158276984455994,0.0,0.0,0,15.089705477448266,0.06627030188173595,0,-0.0,0,1,0
6258,41,F,1.0,79,85908,1,1,Own,20163,11/6/2015,Friday,Local,2,0.0,32,Phone,0,0.0,1,Large,42095.64284368455,blue,15188.90454,0,0,0.0125,0,0.4900084141603175,0,0,0,1,0,1,0,2.7714732622824045,0.538434216615652,0,0.5528171234514735,0,0.0,-0.6789293319088264,0,0.0,0,0,0.21,1.0986122886681098,0.23070858062030306,0.7476666666666667,0.7476666666666667,0.0,0.32,0.0,0.0,0.0,0,85907.14092859071,1.1640475856539484e-05,0,0.6073316852099443,0,1,0
1595,29,M,0.0,75,46106,0,1,Rent,80025,3/4/2016,Friday,Highway,0,0.0,93,Online,0,6982.86,3,Large,15146.493456715594,blue,38367.38199,0,0,0.013157894736842105,0,0.32851458501530373,0,0,0,1,0,0,0,0.3947752665718915,-0.7649156523571004,0,-0.7381213870525274,0,1745.7106357234109,1.6882581178067297,0,0.4610215569263492,1,1,0.25,0.0,0.0,0.4492777777777778,0.8985555555555556,8.851357051499503,0.93,10.231762057894539,0.0,0.0,0,6.601793268190094,0.1514737654813748,1,-0.0,0,1,0
16943,43,M,0.0,86,84198,1,1,Own,50007,11/13/2016,Sunday,Parking Lot,0,0.0,41,Broker,0,0.0,1,Large,54869.82376669555,gray,49370.07231,0,0,0.011494252873563218,0,0.6516760940484994,1,0,0,1,0,1,0,1.111398488765583,-0.37192891847896736,0,1.164735587254059,0,0.0,-0.6789293319088264,0,0.0,0,0,0.14,0.0,0.0,0.8522777777777778,0.8522777777777778,0.0,0.41,0.0,0.0,0.0,0,84197.15802841971,1.1876885435298106e-05,0,0.0,0,1,0
1985,32,F,1.0,87,66261,1,0,Rent,85032,10/22/2015,Thursday,Highway,0,1.0,43,Broker,1,1231.27,1,Large,15000.0,gray,17890.90176,0,0,0.011363636363636364,0,0.22637750713089147,0,0,0,0,0,1,0,0.8384149772233644,-0.5216294797797346,0,-0.7451388272728282,0,615.6319218403908,-0.25572209029624543,0,0.08208466661194355,0,0,0.13,0.0,0.0,0.4467777777777778,0.4467777777777778,7.116613275926487,0.43,3.0601437086483894,0.0,0.0,0,53.77149444706522,0.018597210739834127,0,-0.0,0,1,0
25192,40,M,0.0,71,46459,1,0,Rent,80023,3/24/2015,Tuesday,Local,12,0.0,82,Online,1,2619.18,1,Large,15000.0,blue,32263.193860000003,0,0,0.013888888888888888,0,0.3228653221119697,0,1,3,1,1,1,0,0.46492607211922005,-0.726445874798715,0,-0.7451388272728282,0,1309.5834520827395,0.22132483093672323,0,0.174611999883592,0,0,0.29,2.5649493574615367,0.7438353136638456,0.4467777777777778,0.4467777777777778,7.8709982966853245,0.82,6.454218603281966,2.1449245852236496,1.1457899106037361,0,17.731224504685844,0.05639765238769638,0,-1.9112433562330837,0,1,0
10873,33,F,0.0,78,38415,1,0,Rent,80010,3/7/2015,Saturday,Parking Lot,0,0.0,20,Broker,1,0.0,5,Medium,15000.0,silver,13584.60307,0,0,0.012658227848101266,0,0.3904724716907458,0,0,0,1,0,1,0,1.1041912606253343,-0.36986280960992457,0,-0.7505560026592288,0,0.0,-0.6628368358231269,0,0.0,0,0,0.22,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.2,0.0,0.0,0.0,0,38414.61585384146,2.6031758420920987e-05,0,-0.0,0,1,0
26459,52,F,0.0,92,76708,1,1,Own,80034,8/7/2016,Sunday,Local,0,1.0,20,Broker,1,13185.68,11,Medium,70380.82108476112,gray,6121.869612,0,0,0.010752688172043012,0,0.9175160489748282,1,0,0,0,0,1,0,11.49662201753455,5.337257833326727,1,1.917608825222715,0,1098.8057509952075,3.429403185809785,1,0.18734762958003473,0,2,0.08,0.0,0.0,0.9365555555555556,2.8096666666666668,9.486962508190373,0.2,3.897392501638075,0.0,0.0,0,5.817082081451069,0.17190719796041992,1,0.0,0,1,0
1043,61,M,1.0,92,84717,1,1,Rent,20147,10/22/2015,Thursday,Parking Lot,5,1.0,8,Broker,1,4197.7,7,Compact,15000.0,silver,36246.50513,0,0,0.010752688172043012,0,0.1770600941959701,0,1,2,0,0,0,0,0.41383300105936777,-0.7630895063153099,0,-0.7583326912671867,0,524.7118441101949,0.6887954540157448,0,0.2798466664801022,0,0,0.08,1.791759469228055,0.1433407575382444,0.4467777777777778,0.4467777777777778,8.342530232549555,0.08,0.6674024186039644,0.04274142871064129,0.0418532341720344,0,20.176959487038943,0.049561456721355944,0,-1.358749780403177,0,1,0
28333,41,F,0.0,71,57724,1,1,Rent,85034,3/8/2016,Tuesday,Highway,0,1.0,51,Broker,1,4539.9,1,Medium,15000.0,other,36218.34643,0,0,0.013888888888888888,0,0.2598572517497055,0,0,0,0,0,1,0,0.41415474405628333,-0.7488041506886844,0,-0.7505560026592288,0,2269.938650306748,0.8815070924310474,0,0.30265999979822666,0,0,0.29,0.0,0.0,0.4467777777777778,0.4467777777777778,8.420880509274323,0.51,4.294649059729904,0.0,0.0,0,12.712017413481872,0.0786656579216813,0,-0.0,0,1,0
20855,40,F,1.0,77,44840,1,0,Own,15035,3/18/2015,Wednesday,Local,0,0.0,4,Phone,1,3182.42,1,Medium,38267.9121874056,silver,4825.85757,0,0,0.01282051282051282,0,0.8534324751874576,1,0,0,1,0,0,0,7.92976409954593,3.378477550798382,1,0.37045707913785975,0,1591.2020439897801,0.4149194501233113,0,0.08316157891194687,0,1,0.23,0.0,0.0,0.7108333333333333,1.4216666666666666,8.065711369566959,0.04,0.3226284547826784,0.0,0.0,0,14.085480351051759,0.07099504348638672,0,0.0,0,1,0
21360,34,M,0.0,64,75285,1,1,Own,50013,6/14/2015,Sunday,Local,0,1.0,50,Broker,1,5209.49,1,Compact,47636.52034087939,gray,14494.83609,0,0,0.015384615384615385,0,0.6327491577456251,1,0,0,0,0,1,0,3.2864476708970436,0.7996989498721682,0,0.7848491826232616,0,2604.7319763401183,1.1116559118706246,0,0.1093591631300549,0,0,0.36,0.0,0.0,0.7974444444444444,0.7974444444444444,8.558429180229028,0.5,4.279214590114514,0.0,0.0,0,14.448737039225223,0.06921015346764783,0,0.0,0,1,0
1784,25,F,1.0,91,113543,0,1,Rent,80030,6/6/2016,Monday,Parking Lot,0,1.0,1,Online,0,405.44,7,Compact,21977.3574959566,other,9360.960445,0,0,0.010869565217391304,0,0.19355977467529129,0,0,0,0,0,0,0,2.347767368701762,0.28902873860980854,0,-0.42841603645987014,0,50.67993665007919,-0.5501811387856884,0,0.018448077749570767,0,0,0.09,0.0,0.0,0.5286111111111111,0.5286111111111111,6.007436316617681,0.01,0.06007436316617681,0.0,0.0,0,279.3598002322655,0.0035796129699851224,0,-0.0,0,1,0
63,47,M,1.0,79,31073,0,0,Rent,50036,4/20/2016,Wednesday,Local,0,0.0,62,Broker,0,0.0,2,Compact,15000.0,gray,18564.19126,0,0,0.0125,0,0.48273420654587584,0,0,0,1,0,1,0,0.8080071887774727,-0.5486469370556677,0,-0.7583326912671867,0,0.0,-0.6636599847364352,0,0.0,0,0,0.21,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.62,0.0,0.0,0.0,0,31072.689273107266,3.218260224883889e-05,0,-0.0,0,1,1
1,46,M,1.0,85,36274,1,1,Rent,80006,12/16/2016,Friday,Local,2,0.0,74,Broker,0,0.0,4,Compact,15000.0,white,16161.33381,0,0,0.011627906976744186,0,0.4135193251364614,0,0,0,1,0,1,0,0.9281412145226018,-0.483290427322176,0,-0.7583326912671867,0,0.0,-0.66188543066792,0,0.0,0,0,0.15,1.0986122886681098,0.16479184330021646,0.4467777777777778,0.4467777777777778,0.0,0.74,0.0,0.0,0.0,0,36273.63726362736,2.7568230681047443e-05,0,-0.8331136135248911,0,1,0
18770,45,F,1.0,68,117708,0,0,Own,50044,10/8/2016,Saturday,Local,8,0.0,89,Broker,0,0.0,8,Large,15000.0,red,27809.16711,0,0,0.014492753623188406,0,0.12743398919359772,0,1,3,1,1,0,0,0.5393904799547985,-0.6856105745751288,0,-0.7451388272728282,0,0.0,-0.6871291518760594,0,0.0,0,0,0.32,2.1972245773362196,0.7031118647475902,0.4467777777777778,0.4467777777777778,0.0,0.89,0.0,0.0,0.0,0,117706.82293177067,8.495684234844211e-06,0,-1.6372373448113462,0,1,1
3463,50,M,1.0,81,58209,1,0,Rent,20141,9/21/2016,Wednesday,Local,0,0.0,48,Broker,1,0.0,1,Medium,16748.84858634196,red,23767.17852,0,0,0.012195121951219513,0,0.287736408224535,0,0,0,1,0,1,0,0.7047049596232389,-0.5892452205539382,0,-0.6662991029605594,0,0.0,-0.6789293319088264,0,0.0,0,0,0.19,0.0,0.0,0.46855555555555556,0.46855555555555556,0.0,0.48,0.0,0.0,0.0,0,58208.417915820835,1.717964575629545e-05,0,-0.0,0,1,0
14035,34,F,1.0,55,85531,1,1,Rent,80024,10/31/2016,Monday,Highway,0,0.0,50,Phone,1,0.0,1,Medium,15000.0,white,17048.200230000002,0,0,0.017857142857142856,0,0.17537501023020893,0,0,0,1,0,1,0,0.8798582717726219,-0.4930578023426702,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.45,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.5,0.0,0.0,0.0,0,85530.144698553,1.1691784263987105e-05,0,-0.0,0,1,0
12790,47,F,1.0,25,95306,1,0,Rent,20155,9/26/2015,Saturday,Local,0,0.0,1,Phone,0,0.0,1,Large,54175.37808415589,blue,10202.53518,0,0,0.038461538461538464,1,0.5684361748909396,0,0,0,1,0,0,0,5.309991788830663,1.9305243327906687,1,1.1314697256058557,0,0.0,-0.6789293319088264,0,0.0,0,1,0.75,0.0,0.0,0.8479444444444444,1.6958888888888888,0.0,0.01,0.0,0.0,0.0,0,95305.0469495305,1.0492623758158696e-05,0,0.0,0,1,0
18374,45,M,1.0,77,90210,1,1,Own,50047,10/12/2016,Wednesday,Highway,10,0.0,99,Broker,0,0.0,1,Large,38378.24045477507,red,30341.72054,0,0,0.01282051282051282,0,0.4254322187648273,0,1,3,1,1,0,0,1.2648669804842387,-0.2877688194954366,0,0.3747433062050075,0,0.0,-0.6789293319088264,0,0.0,0,0,0.23,2.3978952727983707,0.5515159127436253,0.7117222222222223,0.7117222222222223,0.0,0.99,0.0,0.0,0.0,0,90209.0979090209,1.1085356389415202e-05,0,0.8985952024618198,0,1,0
26882,45,F,1.0,74,108069,1,1,Own,20140,9/20/2016,Tuesday,Highway,6,1.0,100,Broker,1,0.0,1,Compact,34479.24805318885,other,16019.36832,0,0,0.013333333333333334,0,0.31904846027250044,0,1,2,0,0,0,0,2.152347542232263,0.18271449739835113,0,0.16272207188551008,0,0.0,-0.6789293319088264,0,0.0,0,0,0.26,1.9459101490553132,0.5059366387543814,0.6713333333333333,0.6713333333333333,0.0,1.0,0.0,0.0,0.0,0,108067.91932080679,9.253439931039102e-06,0,0.3166425311573223,0,1,1
2145,71,F,1.0,88,86200,1,1,Own,15014,10/3/2015,Saturday,Highway,0,0.0,29,Online,0,4749.94,1,Large,15000.0,red,34579.75368,1,0,0.011235955056179775,0,0.1740139211136891,0,0,0,1,0,1,0,0.43377983933812103,-0.743526058518946,0,-0.7451388272728282,0,2374.9581252093735,0.9537012082856582,0,0.3166626664555582,0,0,0.12,0.0,0.0,0.4467777777777778,0.4467777777777778,8.466097772186949,0.29,2.455168353934215,0.0,0.0,0,18.14377782471726,0.05511528296410638,0,-0.0,0,1,0
24129,44,M,1.0,89,116637,0,0,Rent,80021,1/24/2015,Saturday,Highway,3,1.0,93,Broker,0,4193.34,7,Large,64585.52558117424,other,15347.05517,0,0,0.011111111111111112,0,0.5537310251564619,0,0,1,0,0,0,0,4.208333444017384,1.3263894103240552,0,1.630144474517451,0,524.1668447914441,0.687370989990437,0,0.0649269315627127,0,0,0.11,1.3862943611198906,0.15249237972318797,0.9103333333333333,0.9103333333333333,8.341491276368673,0.93,7.757586887022867,1.0768996499285821,0.7308762288151605,0,27.808189064767785,0.03596061714284016,0,2.2598600928342893,0,1,0
5853,69,F,1.0,97,94279,0,0,Own,15043,7/12/2015,Sunday,Local,13,1.0,97,Broker,1,0.0,9,Compact,22239.917411901373,blue,60476.37034,1,0,0.01020408163265306,0,0.23589471050712643,0,1,3,0,0,0,0,0.3677455720836158,-0.7881624486541916,0,-0.4160011803764334,0,0.0,-0.6796648845507747,0,0.0,0,0,0.03,2.6390573296152584,0.07917171988845775,0.5318888888888889,0.5318888888888889,0.0,0.97,0.0,0.0,0.0,0,94278.0572194278,1.0606922006957326e-05,0,-1.097850964201026,0,1,0
3666,29,F,1.0,79,113230,0,1,Rent,15033,8/13/2016,Saturday,Local,0,0.0,31,Online,0,0.0,2,Compact,18348.94249542145,silver,20707.49143,0,0,0.0125,0,0.1620501854227806,0,0,0,1,0,1,0,0.8861016578752453,-0.5061612058228793,0,-0.5999816384693635,0,0.0,-0.6636599847364352,0,0.0,0,0,0.21,0.0,0.0,0.48738888888888887,0.48738888888888887,0.0,0.31,0.0,0.0,0.0,0,113228.86771132288,8.83167005132635e-06,0,-0.0,0,1,0
11607,59,M,1.0,73,36142,1,0,Own,50047,5/6/2016,Friday,Local,3,0.0,76,Broker,0,8738.6,1,Large,32637.942695096004,black,35050.175760000006,0,0,0.013513513513513514,0,0.9030474986192243,1,0,1,1,0,1,0,0.9311777181737082,-0.47075961474791755,0,0.09976722687417816,0,4369.278153609232,2.3246676058511295,1,0.2677435915296088,0,1,0.27,1.3862943611198906,0.37429947750237047,0.6505555555555556,1.301111111111111,9.07561970101187,0.76,8.897470972769021,4.333114711211271,1.6739354410836043,0,4.135429534377512,0.24181226486014268,1,0.13830674404024199,0,1,0
29593,30,M,1.0,80,83651,1,0,Own,50029,11/11/2016,Friday,Local,19,0.0,53,Phone,1,2361.04,1,Large,77469.64111094261,other,35279.73791,0,0,0.012345679012345678,0,0.9261053796241839,1,1,3,1,1,1,0,2.1958678175731356,0.22277977406728283,0,2.2473291088941934,1,1180.5140974295127,0.13259797382993785,0,0.030476970924830222,0,1,0.2,2.995732273553991,0.5991464547107982,0.9602777777777778,1.9205555555555556,7.767280931414931,0.53,4.116658893649914,4.737014903802537,1.7469390234553934,1,35.41472610364462,0.028236833307846883,0,6.7323963408116665,1,1,0
