accident_parking,age_of_driver,high_education_ind,age_of_driver_sq,marital_status,address_change_ind,witness_absent,no_verification,claim_year,zip_rate_x_accident_highway,age_of_driver_x_safty_rating,female_x_witness_absent,vehicle_price_per_driver_age,safty_rating,safty_rating_x_liab_prct,age_over_safety,age_of_driver_x_liab_prct,safety_risk_score,day_of_week_sin,female_x_liab_prct,fraud
1,29,0,841,1.0,0,1,1,2016,0.0,2349,0,1391.9036721316295,81,6237,0.3536585365853658,2233,19,0.7818314824680298,0,0.0
1,45,1,2025,1.0,0,1,1,2015,0.0,3780,1,333.3333259259261,84,8400,0.5294117647058824,4500,16,0.0,100,0.0
1,50,0,2500,1.0,0,1,1,2015,0.0,3500,0,299.99999400000013,70,6300,0.704225352112676,4500,30,0.4338837391175582,0,0.0
0,48,0,2304,1.0,0,0,0,2015,0.0,1920,0,439.9221025862796,40,480,1.170731707317073,576,60,-0.433883739117558,0,0.0
1,42,1,1764,0.0,1,1,1,2015,0.0,3444,1,639.6641033531995,82,1804,0.5060240963855421,924,18,-0.433883739117558,22,0.0
0,59,1,3481,1.0,1,1,1,2015,0.1400472813238771,4956,1,367.61021326718014,84,4200,0.6941176470588235,2950,16,-0.433883739117558,50,1.0
1,47,0,2209,1.0,1,1,1,2016,0.0,4136,1,322.11267113021006,88,0,0.5280898876404494,0,12,-0.9749279121818236,0,0.0
0,27,1,729,1.0,1,0,0,2016,0.0,1836,0,555.5555349794246,68,1156,0.391304347826087,459,32,0.0,0,0.0
1,39,1,1521,0.0,0,1,1,2016,0.0,3003,1,603.5105120006715,77,77,0.5,39,23,0.9749279121818236,1,0.0
1,39,0,1521,1.0,1,1,1,2016,0.0,585,0,532.7352134665017,15,1020,2.4375,2652,85,-0.433883739117558,0,1.0
0,53,1,2809,1.0,1,1,1,2015,0.0,2915,1,283.01886258454977,55,3300,0.9464285714285714,3180,45,-0.7818314824680299,60,0.0
1,36,1,1296,0.0,0,1,1,2015,0.0,2304,0,416.6666550925929,64,3264,0.5538461538461539,1836,36,-0.7818314824680299,0,0.0
0,54,1,2916,1.0,1,0,0,2016,0.0,4590,0,277.777772633745,85,8415,0.627906976744186,5346,15,0.4338837391175582,0,0.0
1,48,1,2304,1.0,1,1,1,2015,0.0,4416,0,458.431312813887,92,6440,0.5161290322580645,3360,8,0.7818314824680298,0,0.0
0,31,0,961,1.0,1,1,1,2015,0.0,2480,0,483.8709521331951,80,560,0.382716049382716,217,20,0.0,0,0.0
0,28,1,784,0.0,0,0,0,2015,0.0,2576,0,2035.793979673884,92,3588,0.3010752688172043,1092,8,0.7818314824680298,39,0.0
0,31,0,961,0.0,0,1,1,2016,0.0,2418,1,1880.2049607486133,78,3822,0.3924050632911392,1519,22,-0.7818314824680299,49,1.0
1,63,0,3969,1.0,1,1,1,2015,0.0,4851,1,238.09523431594863,77,6930,0.8076923076923077,5670,23,0.0,90,0.0
0,37,1,1369,1.0,0,1,1,2016,0.1532539682539682,2997,0,405.4053944485029,81,3726,0.4512195121951219,1702,19,0.0,0,1.0
0,57,1,3249,1.0,0,0,0,2015,0.0,4389,0,401.2273468119105,77,7084,0.7307692307692307,5244,23,0.7818314824680298,92,0.0
0,54,1,2916,0.0,0,1,1,2015,0.0,4860,1,1096.5539874571311,90,1170,0.5934065934065934,702,10,0.9749279121818236,13,0.0
1,38,1,1444,1.0,1,1,1,2016,0.0,3382,1,409.59996194222026,89,5963,0.4222222222222222,2546,11,0.0,67,0.0
1,32,1,1024,0.0,0,1,1,2015,0.0,2048,1,468.749985351563,64,5504,0.4923076923076923,2752,36,0.7818314824680298,86,0.0
0,37,0,1369,1.0,0,1,1,2015,0.0,2886,0,405.4053944485029,78,390,0.4683544303797468,185,22,0.9749279121818236,0,0.0
0,44,0,1936,1.0,1,1,1,2015,0.0,2200,0,340.90908316115724,50,0,0.8627450980392157,0,50,0.7818314824680298,0,0.0
0,44,1,1936,1.0,1,1,1,2016,0.2456980056980057,3784,0,340.90908316115724,86,3956,0.5057471264367817,2024,14,-0.433883739117558,0,0.0
0,45,1,2025,1.0,0,1,1,2016,0.0,3465,1,333.3333259259261,77,1540,0.5769230769230769,900,23,-0.7818314824680299,20,0.0
0,47,1,2209,0.0,1,0,0,2015,0.0,3008,0,319.14892937981006,64,5952,0.7230769230769231,4371,36,0.9749279121818236,0,0.0
0,37,0,1369,1.0,1,0,0,2015,0.0,2627,0,405.4053944485029,71,3550,0.5138888888888888,1850,29,-0.433883739117558,0,0.0
1,36,0,1296,1.0,0,1,1,2015,0.0,3348,0,416.6666550925929,93,6138,0.3829787234042553,2376,7,-0.433883739117558,0,1.0
0,35,1,1225,1.0,0,1,1,2015,0.0,2275,0,428.571416326531,65,130,0.5303030303030303,70,35,0.0,0,0.0
0,29,1,841,0.0,0,1,1,2016,0.2464302600472813,2175,1,2466.712240384854,75,7125,0.3815789473684211,2755,25,0.0,95,0.0
0,25,1,625,1.0,1,1,1,2016,0.0,2200,0,3272.355581042328,88,4488,0.2808988764044944,1275,12,0.9749279121818236,0,0.0
0,49,1,2401,1.0,1,0,0,2015,0.0814141414141414,4263,0,1691.3911379452652,87,5307,0.5568181818181818,2989,13,-0.433883739117558,61,0.0
0,53,1,2809,1.0,1,0,0,2015,0.0,2597,0,288.07855177138885,49,2450,1.06,2650,51,0.4338837391175582,50,0.0
0,40,1,1600,1.0,1,1,1,2016,0.0,2800,0,374.9999906250002,70,70,0.5633802816901409,40,30,-0.433883739117558,0,0.0
1,48,0,2304,1.0,1,1,1,2016,0.0,3696,0,312.49999348958346,77,77,0.6153846153846154,48,23,-0.7818314824680299,0,0.0
0,50,1,2500,1.0,0,0,0,2015,0.0,4400,0,299.99999400000013,88,528,0.5617977528089888,300,12,-0.433883739117558,6,0.0
0,88,0,7744,1.0,0,1,1,2016,0.1865700483091787,5720,0,469.0076293453215,65,0,1.3333333333333333,0,35,-0.7818314824680299,0,0.0
0,48,0,2304,1.0,1,0,0,2016,0.0,3504,0,593.9511107903274,73,4380,0.6486486486486487,2880,27,-0.7818314824680299,0,1.0
0,48,1,2304,1.0,1,1,1,2016,0.0,3168,1,1638.1702353322917,66,4818,0.7164179104477612,3504,34,-0.9749279121818236,73,0.0
0,54,0,2916,1.0,0,1,1,2016,0.1361517615176151,3456,0,277.777772633745,64,64,0.8307692307692308,54,36,-0.9749279121818236,0,0.0
0,45,1,2025,1.0,1,0,0,2016,0.0,1710,0,2816.1806637131835,38,2318,1.1538461538461535,2745,62,-0.7818314824680299,61,0.0
1,70,1,4900,1.0,1,1,1,2016,0.0,4060,0,214.28571122448983,58,3016,1.1864406779661016,3640,42,-0.433883739117558,0,0.0
0,20,1,400,0.0,0,1,1,2016,0.0,900,1,749.9999625000019,45,3510,0.4347826086956521,1560,55,-0.433883739117558,78,0.0
0,38,1,1444,1.0,0,0,0,2016,0.2044444444444444,2584,0,1257.584300279564,68,0,0.5507246376811594,0,32,-0.9749279121818236,0,0.0
1,71,1,5041,1.0,1,1,1,2016,0.0,5964,1,1029.0166920230258,84,1848,0.8352941176470589,1562,16,0.0,22,0.0
0,40,1,1600,1.0,1,1,1,2016,0.0,3240,1,374.9999906250002,81,7533,0.4878048780487805,3720,19,0.9749279121818236,93,1.0
0,59,0,3481,1.0,1,1,1,2015,0.0,4425,1,483.2963270649089,75,5025,0.7763157894736842,3953,25,-0.9749279121818236,67,0.0
1,44,1,1936,0.0,0,0,0,2016,0.0,2904,0,822.9803827084212,66,6468,0.6567164179104478,4312,34,0.9749279121818236,98,0.0
0,44,1,1936,1.0,1,0,0,2015,0.1279142300194931,3696,0,340.90908316115724,84,252,0.5176470588235295,132,16,-0.9749279121818236,0,0.0
0,32,1,1024,1.0,1,1,1,2015,0.0,1344,1,468.749985351563,42,4200,0.7441860465116279,3200,58,0.4338837391175582,100,0.0
0,46,0,2116,1.0,1,1,1,2015,0.0,3036,1,1150.083604459786,66,132,0.6865671641791045,92,34,-0.9749279121818236,2,0.0
0,51,1,2601,1.0,1,1,1,2015,0.0,1479,1,294.11764129181097,29,2900,1.7,5100,71,0.0,100,0.0
0,44,1,1936,1.0,1,0,0,2016,0.1406921675774134,2420,0,340.90908316115724,55,2090,0.7857142857142857,1672,45,0.9749279121818236,38,0.0
0,55,1,3025,1.0,0,1,1,2016,0.0,3685,1,1359.6283553795895,67,3283,0.8088235294117647,2695,33,-0.7818314824680299,49,0.0
0,34,0,1156,1.0,0,1,1,2016,0.0,1802,1,441.1764576124572,53,795,0.6296296296296297,510,47,-0.9749279121818236,15,1.0
0,42,1,1764,1.0,0,1,1,2016,0.0,3822,0,3095.238021541952,91,910,0.4565217391304347,420,9,-0.9749279121818236,0,0.0
0,33,1,1089,0.0,1,0,0,2015,0.0,2607,0,454.5454407713503,79,3160,0.4125,1320,21,0.4338837391175582,0,0.0
1,32,0,1024,1.0,0,1,1,2015,0.0,1632,1,1325.0460100647076,51,918,0.6153846153846154,576,49,-0.9749279121818236,18,0.0
1,47,1,2209,0.0,1,1,1,2016,0.0,3854,0,754.3587604794812,82,5986,0.5662650602409639,3431,18,-0.7818314824680299,0,0.0
1,38,1,1444,0.0,1,1,1,2016,0.0,3344,1,394.7368317174518,88,176,0.4269662921348314,76,12,0.4338837391175582,2,0.0
0,40,1,1600,0.0,0,0,0,2015,0.0,2600,0,374.9999906250002,65,4680,0.6060606060606061,2880,35,-0.7818314824680299,0,0.0
0,43,1,1849,1.0,1,0,0,2015,0.0,2580,0,348.83720118983257,60,3000,0.7049180327868853,2150,40,0.0,0,0.0
0,37,1,1369,1.0,1,1,1,2016,0.0,2516,1,405.4053944485029,68,6732,0.5362318840579711,3663,32,0.4338837391175582,99,0.0
0,35,0,1225,1.0,0,1,1,2015,0.0,2555,1,836.7302715825937,73,876,0.4729729729729729,420,27,0.0,12,0.0
0,51,1,2601,1.0,1,1,1,2016,0.0,4182,0,294.11764129181097,82,7790,0.6144578313253012,4845,18,-0.433883739117558,0,0.0
0,50,0,2500,0.0,0,0,0,2015,0.1305481481481481,4300,0,299.99999400000013,86,1806,0.5747126436781609,1050,14,-0.9749279121818236,21,0.0
0,41,1,1681,1.0,0,0,0,2016,0.1609590643274853,3075,0,1021.349385017907,75,4725,0.5394736842105263,2583,25,-0.9749279121818236,63,0.0
0,28,1,784,1.0,1,1,1,2015,0.0,2464,1,535.7142665816333,88,4400,0.3146067415730337,1400,12,-0.433883739117558,50,0.0
0,58,1,3364,1.0,1,1,1,2015,0.2025308641975308,4756,0,258.6206851961951,82,3034,0.6987951807228916,2146,18,0.4338837391175582,0,0.0
0,53,1,2809,1.0,0,0,0,2015,0.0,3763,0,283.01886258454977,71,5822,0.7361111111111112,4346,29,-0.9749279121818236,82,0.0
0,33,1,1089,0.0,1,1,1,2015,0.0,2145,1,454.5454407713503,65,1300,0.5,660,35,0.7818314824680298,20,1.0
1,45,1,2025,1.0,1,1,1,2016,0.0,4095,1,333.3333259259261,91,637,0.4891304347826087,315,9,-0.9749279121818236,7,0.0
0,27,1,729,1.0,0,0,0,2016,0.0,1890,0,1411.649284588201,70,6230,0.380281690140845,2403,30,0.7818314824680298,89,0.0
1,29,0,841,1.0,1,1,1,2015,0.0,2088,1,517.2413614744358,72,288,0.3972602739726027,116,28,-0.7818314824680299,4,0.0
0,45,1,2025,1.0,1,0,0,2016,0.0,3465,0,1729.3694242120373,77,1463,0.5769230769230769,855,23,-0.9749279121818236,19,0.0
1,54,0,2916,0.0,0,1,1,2015,0.0,4968,0,1138.8508210789012,92,3220,0.5806451612903226,1890,8,0.0,0,0.0
0,35,1,1225,1.0,0,1,1,2016,0.0,2590,0,906.505537581995,74,3478,0.4666666666666667,1645,26,0.0,0,0.0
0,60,1,3600,1.0,0,1,1,2016,0.0,4320,0,539.3537728153256,72,1584,0.821917808219178,1320,28,0.7818314824680298,0,0.0
0,23,1,529,1.0,0,1,1,2015,0.0,1955,1,3955.1415104880143,85,5950,0.2674418604651162,1610,15,0.7818314824680298,70,0.0
0,32,0,1024,1.0,1,1,1,2015,0.0,2720,0,468.749985351563,85,0,0.3720930232558139,0,15,-0.7818314824680299,0,0.0
0,39,1,1521,0.0,1,1,1,2016,0.0,3237,1,662.6383183776966,83,1992,0.4642857142857143,936,17,-0.9749279121818236,24,0.0
1,38,0,1444,1.0,1,1,1,2015,0.0,3268,1,1342.5844323749757,86,4300,0.4367816091954023,1900,14,-0.433883739117558,50,0.0
1,62,0,3844,0.0,1,1,1,2015,0.0,4898,1,241.9354799687826,79,2291,0.775,1798,21,0.9749279121818236,29,0.0
0,53,0,2809,0.0,1,0,0,2016,0.0,3604,0,850.8980268679146,68,816,0.7681159420289855,636,32,0.0,12,1.0
0,60,1,3600,0.0,1,1,1,2015,0.0,4140,1,249.9999958333334,69,138,0.8571428571428571,120,31,0.0,2,0.0
0,46,1,2116,1.0,0,1,1,2015,0.1794104308390022,3174,1,326.0869494328924,69,5451,0.6571428571428571,3634,31,-0.433883739117558,79,0.0
0,43,0,1849,1.0,1,1,1,2015,0.0,1677,0,348.83720118983257,39,897,1.075,989,61,-0.433883739117558,0,1.0
0,46,0,2116,0.0,0,1,1,2016,0.0,3358,0,326.0869494328924,73,292,0.6216216216216216,184,27,0.4338837391175582,0,1.0
1,67,0,4489,1.0,0,1,1,2015,0.0,6164,0,311.6758338816331,92,644,0.7204301075268817,469,8,-0.9749279121818236,0,0.0
0,37,1,1369,1.0,1,1,1,2016,0.0,3367,0,988.46773097755,91,4277,0.4021739130434782,1739,9,-0.9749279121818236,0,0.0
1,44,1,1936,1.0,1,1,1,2016,0.0,2156,1,340.90908316115724,49,98,0.88,88,51,-0.9749279121818236,2,0.0
0,52,1,2704,1.0,1,1,1,2016,0.0,1768,1,288.4615329142013,34,170,1.4857142857142858,260,66,0.9749279121818236,5,0.0
0,37,1,1369,1.0,0,0,0,2015,0.0,2960,0,405.4053944485029,80,2320,0.4567901234567901,1073,20,-0.9749279121818236,0,0.0
0,37,1,1369,0.0,0,0,0,2016,0.0,2886,0,1626.7277708552735,78,7332,0.4683544303797468,3478,22,-0.7818314824680299,0,0.0
1,40,1,1600,1.0,0,0,0,2015,0.0,3640,0,374.9999906250002,91,8099,0.4347826086956521,3560,9,0.7818314824680298,89,0.0
0,63,1,3969,0.0,1,1,1,2015,0.0,5103,1,465.2266133841184,81,6966,0.7682926829268293,5418,19,0.0,86,0.0
0,39,1,1521,0.0,1,0,0,2016,0.0,3198,0,517.9782329741425,82,6642,0.4698795180722891,3159,18,-0.433883739117558,81,0.0
0,52,1,2704,1.0,0,1,1,2015,0.0,4004,1,1865.5152779730383,77,4389,0.6666666666666666,2964,23,-0.9749279121818236,57,0.0
0,40,0,1600,1.0,1,1,1,2015,0.0,3360,1,861.8710222959429,84,4200,0.4705882352941176,2000,16,0.4338837391175582,50,0.0
1,49,0,2401,1.0,0,1,1,2016,0.0,3724,0,380.79237766983147,76,3876,0.6363636363636364,2499,24,-0.9749279121818236,0,0.0
1,50,0,2500,1.0,0,1,1,2016,0.0,4450,1,299.99999400000013,89,267,0.5555555555555556,150,11,-0.433883739117558,3,0.0
0,46,1,2116,1.0,0,1,1,2015,0.0,2530,0,1614.6891190675797,55,495,0.8214285714285714,414,45,0.7818314824680298,0,1.0
0,55,1,3025,1.0,1,1,1,2015,0.0,4455,1,272.72726776859514,81,7857,0.6707317073170732,5335,19,0.4338837391175582,97,0.0
0,45,1,2025,1.0,1,1,1,2016,0.0,4230,1,333.3333259259261,94,7614,0.4736842105263157,3645,6,0.0,81,0.0
0,40,0,1600,1.0,1,1,1,2016,0.0,3000,0,1774.589696044079,75,1500,0.5263157894736842,800,25,-0.7818314824680299,0,0.0
0,59,1,3481,1.0,0,1,1,2016,0.0,5192,1,458.4304609735417,88,1936,0.6629213483146067,1298,12,-0.7818314824680299,22,0.0
0,65,1,4225,1.0,0,1,1,2015,0.1865700483091787,4810,0,230.769227218935,74,444,0.8666666666666667,390,26,0.0,0,0.0
0,43,1,1849,0.0,1,1,1,2015,0.1619127988748241,3784,0,348.83720118983257,88,88,0.4831460674157303,43,12,-0.7818314824680299,0,1.0
0,39,1,1521,1.0,1,1,1,2016,0.0,2067,0,384.61537475345193,53,3604,0.7222222222222222,2652,47,0.0,0,0.0
1,24,1,576,1.0,1,0,0,2016,0.0,1560,0,624.9999739583344,65,6045,0.3636363636363636,2232,35,-0.433883739117558,93,0.0
0,31,1,961,1.0,1,1,1,2016,0.0,1736,0,1373.262872350769,56,4984,0.543859649122807,2759,44,0.9749279121818236,0,1.0
1,41,1,1681,1.0,1,1,1,2015,0.0,1804,0,365.8536496133256,44,4224,0.9111111111111112,3936,56,-0.7818314824680299,0,0.0
1,63,1,3969,1.0,1,1,1,2015,0.0,5103,1,1094.4585216524606,81,3402,0.7682926829268293,2646,19,-0.7818314824680299,42,0.0
0,33,1,1089,0.0,0,1,1,2016,0.1544296296296296,2541,1,454.5454407713503,77,154,0.4230769230769231,66,23,-0.9749279121818236,2,0.0
0,59,1,3481,1.0,0,0,0,2015,0.1240493827160493,4130,0,254.2372838264868,70,560,0.8309859154929577,472,30,-0.7818314824680299,0,0.0
0,41,0,1681,1.0,1,1,1,2016,0.0,3444,1,365.8536496133256,84,4704,0.4823529411764706,2296,16,-0.9749279121818236,56,1.0
0,35,0,1225,1.0,1,1,1,2015,0.0,3115,0,1489.6221922278603,89,8900,0.3888888888888889,3500,11,0.7818314824680298,0,0.0
1,39,1,1521,1.0,0,0,0,2016,0.0,2769,0,1202.6142052180933,71,2627,0.5416666666666666,1443,29,0.4338837391175582,0,0.0
1,48,0,2304,1.0,0,1,1,2016,0.0,3888,0,496.7727365445579,81,1458,0.5853658536585366,864,19,-0.433883739117558,0,0.0
1,42,1,1764,1.0,0,1,1,2016,0.0,3234,1,357.142848639456,77,6776,0.5384615384615384,3696,23,-0.7818314824680299,88,0.0
0,64,0,4096,1.0,0,1,1,2015,0.0,5248,0,234.37499633789068,82,164,0.7710843373493976,128,18,-0.7818314824680299,0,0.0
1,24,0,576,0.0,0,1,1,2015,0.0,1848,0,2123.6383141342653,77,7392,0.3076923076923077,2304,23,0.9749279121818236,0,0.0
0,42,1,1764,1.0,1,1,1,2016,0.0,1806,0,1048.6401702667365,43,774,0.9545454545454546,756,57,0.0,0,0.0
0,47,1,2209,1.0,1,1,1,2015,0.0,3243,1,670.9311395581541,69,621,0.6714285714285714,423,31,-0.433883739117558,9,0.0
0,53,0,2809,1.0,1,1,1,2016,0.1007830687830688,1961,1,283.01886258454977,37,2923,1.394736842105263,4187,63,0.0,79,0.0
0,44,0,1936,0.0,0,1,1,2016,0.0,2684,1,340.90908316115724,61,5673,0.7096774193548387,4092,39,0.0,93,0.0
1,53,1,2809,1.0,1,1,1,2016,0.0,3339,1,283.01886258454977,63,3213,0.828125,2703,37,-0.7818314824680299,51,0.0
1,47,1,2209,1.0,1,1,1,2016,0.0,2726,0,319.14892937981006,58,4988,0.7966101694915254,4042,42,-0.7818314824680299,0,0.0
0,31,0,961,0.0,1,0,0,2016,0.0,2914,0,483.8709521331951,94,9024,0.3263157894736842,2976,6,0.9749279121818236,0,0.0
0,61,0,3721,0.0,1,1,1,2015,0.1648309178743961,5307,1,245.90163531308795,87,1914,0.6931818181818182,1342,13,0.0,22,0.0
0,29,1,841,1.0,1,1,1,2016,0.0,1914,1,1290.303658483515,66,924,0.4328358208955223,406,34,-0.7818314824680299,14,0.0
1,48,1,2304,1.0,1,1,1,2015,0.0,3600,1,312.49999348958346,75,3150,0.631578947368421,2016,25,-0.9749279121818236,42,0.0
0,60,0,3600,1.0,1,1,1,2016,0.0,3780,0,1112.2779638962058,63,2835,0.9375,2700,37,0.0,0,1.0
1,32,1,1024,0.0,1,1,1,2015,0.0,2112,1,468.749985351563,66,5412,0.4776119402985074,2624,34,-0.7818314824680299,82,0.0
0,45,0,2025,0.0,1,1,1,2015,0.0762174940898345,1485,1,425.5434055580085,33,198,1.3235294117647058,270,67,-0.433883739117558,6,1.0
0,42,0,1764,0.0,1,1,1,2016,0.0,2520,1,357.142848639456,60,5760,0.6885245901639344,4032,40,0.9749279121818236,96,1.0
0,37,1,1369,0.0,1,1,1,2016,0.0,3219,0,1457.026320790195,87,5568,0.4204545454545454,2368,13,-0.7818314824680299,0,0.0
1,41,1,1681,0.0,0,1,1,2015,0.0,2501,0,365.8536496133256,61,1159,0.6612903225806451,779,39,0.9749279121818236,0,0.0
1,52,1,2704,1.0,1,1,1,2016,0.0,2236,0,510.3092119790927,43,3139,1.181818181818182,3796,57,-0.433883739117558,0,0.0
1,58,1,3364,0.0,1,1,1,2016,0.0,5220,1,611.0788319051137,90,8010,0.6373626373626373,5162,10,-0.9749279121818236,89,0.0
0,40,0,1600,0.0,1,1,1,2015,0.0,1880,0,374.9999906250002,47,3619,0.8333333333333334,3080,53,0.7818314824680298,0,1.0
1,55,1,3025,1.0,0,1,1,2016,0.0,4620,1,1000.5251127403328,84,8232,0.6470588235294118,5390,16,0.4338837391175582,98,0.0
0,39,1,1521,1.0,1,1,1,2016,0.0,3354,1,1157.999913943006,86,8514,0.4482758620689655,3861,14,0.4338837391175582,99,0.0
1,35,1,1225,1.0,0,1,1,2015,0.0,1680,1,1437.9793319937728,48,3360,0.7142857142857143,2450,52,0.7818314824680298,70,0.0
0,49,0,2401,1.0,1,1,1,2016,0.0,4018,0,787.6311766956344,82,7954,0.5903614457831325,4753,18,0.9749279121818236,0,1.0
0,70,1,4900,1.0,0,0,0,2015,0.2025308641975308,4480,0,214.28571122448983,64,3200,1.0769230769230769,3500,36,-0.9749279121818236,50,0.0
1,41,1,1681,1.0,1,1,1,2015,0.0,3403,1,365.8536496133256,83,6806,0.4880952380952381,3362,17,0.0,82,0.0
1,46,1,2116,1.0,0,0,0,2016,0.0,3358,0,326.0869494328924,73,5548,0.6216216216216216,3496,27,-0.7818314824680299,76,0.0
0,31,1,961,1.0,0,1,1,2015,0.0,2883,1,2722.5103328774194,93,8556,0.3297872340425531,2852,7,-0.433883739117558,92,0.0
1,31,1,961,0.0,1,0,0,2016,0.0,2728,0,483.8709521331951,88,2640,0.348314606741573,930,12,-0.433883739117558,30,1.0
0,48,1,2304,0.0,1,1,1,2016,0.1516444444444444,2160,1,740.2411340834348,45,3960,1.0434782608695652,4224,55,-0.433883739117558,88,0.0
0,37,1,1369,1.0,1,1,1,2016,0.0,1591,0,847.2429371616789,43,0,0.8409090909090909,0,57,0.0,0,0.0
0,33,1,1089,0.0,1,1,1,2016,0.1530749354005168,2442,1,601.4348671427238,74,5920,0.44,2640,26,0.9749279121818236,80,0.0
1,79,1,6241,1.0,1,0,0,2016,0.0,5530,0,278.78485364959107,70,420,1.1126760563380282,474,30,0.0,0,0.0
1,46,1,2116,1.0,1,1,1,2016,0.0,3864,0,326.0869494328924,84,6636,0.5411764705882353,3634,16,0.9749279121818236,0,0.0
1,72,1,5184,1.0,0,1,1,2016,0.0,6048,0,208.3333304398149,84,1932,0.8470588235294118,1656,16,-0.9749279121818236,0,0.0
0,38,1,1444,1.0,0,0,0,2015,0.0,3344,0,394.7368317174518,88,4400,0.4269662921348314,1900,12,0.7818314824680298,50,0.0
0,66,1,4356,1.0,0,1,1,2016,0.0,3960,1,1119.0726042680362,60,6000,1.0819672131147542,6600,40,0.4338837391175582,100,0.0
0,36,0,1296,1.0,1,1,1,2016,0.2246825396825396,2304,0,824.4491598510411,64,448,0.5538461538461539,252,36,0.9749279121818236,0,0.0
1,25,1,625,1.0,0,1,1,2016,0.0,1450,0,599.999976000001,58,290,0.423728813559322,125,42,-0.9749279121818236,0,0.0
0,26,1,676,0.0,1,1,1,2016,0.0,2366,0,2081.1585985793217,91,8099,0.2826086956521739,2314,9,0.9749279121818236,0,0.0
0,29,0,841,0.0,1,1,1,2015,0.1833202614379085,1856,0,517.2413614744358,64,832,0.4461538461538462,377,36,-0.9749279121818236,0,0.0
0,31,1,961,1.0,1,1,1,2015,0.0,2542,0,1936.5976175537933,82,6888,0.3734939759036144,2604,18,0.4338837391175582,0,0.0
0,39,1,1521,0.0,0,1,1,2015,0.0,2145,0,384.61537475345193,55,715,0.6964285714285714,507,45,-0.9749279121818236,0,1.0
0,34,0,1156,0.0,1,1,1,2015,0.0,2958,1,441.1764576124572,87,6090,0.3863636363636363,2380,13,0.0,70,1.0
0,37,1,1369,1.0,1,1,1,2016,0.190716049382716,1665,1,405.4053944485029,45,4095,0.8043478260869565,3367,55,0.4338837391175582,91,0.0
1,54,0,2916,1.0,1,1,1,2016,0.0,3618,0,635.9039412973505,67,6700,0.7941176470588235,5400,33,0.4338837391175582,0,0.0
1,41,1,1681,0.0,1,1,1,2015,0.0,2050,1,365.8536496133256,50,2450,0.803921568627451,2009,50,-0.9749279121818236,49,0.0
1,43,0,1849,1.0,1,1,1,2015,0.0,3655,1,612.6133240663048,85,2210,0.5,1118,15,0.9749279121818236,26,0.0
0,42,1,1764,1.0,0,1,1,2015,0.0,2352,1,357.142848639456,56,0,0.7368421052631579,0,44,0.9749279121818236,0,1.0
0,50,1,2500,0.0,0,1,1,2016,0.0,2400,0,1029.6571636932658,48,1872,1.020408163265306,1950,52,-0.9749279121818236,0,1.0
0,56,0,3136,1.0,1,1,1,2015,0.0,3640,1,267.8571380739797,65,5135,0.8484848484848485,4424,35,-0.7818314824680299,79,0.0
1,48,0,2304,1.0,0,1,1,2015,0.0,3216,0,1197.2260489254284,67,5293,0.7058823529411765,3792,33,-0.9749279121818236,0,0.0
0,46,1,2116,1.0,0,1,1,2015,0.0,3864,0,571.5032635357337,84,6468,0.5411764705882353,3542,16,-0.7818314824680299,0,1.0
0,26,1,676,1.0,0,1,1,2016,0.1635412953060011,1976,0,1746.5981040199863,76,2356,0.3376623376623376,806,24,0.7818314824680298,0,0.0
0,45,1,2025,0.0,1,1,1,2015,0.0,4095,1,333.3333259259261,91,7007,0.4891304347826087,3465,9,0.4338837391175582,77,0.0
1,45,1,2025,1.0,0,1,1,2015,0.0,3780,0,956.7813276745836,84,3192,0.5294117647058824,1710,16,-0.7818314824680299,0,0.0
0,26,1,676,0.0,0,1,1,2016,0.0,1586,0,576.9230547337287,61,6039,0.4193548387096774,2574,39,-0.7818314824680299,0,0.0
1,46,1,2116,1.0,0,1,1,2015,0.0,4048,1,326.0869494328924,88,4400,0.5168539325842697,2300,12,0.0,50,0.0
0,38,0,1444,1.0,1,1,1,2016,0.0,1786,0,1800.7545608722355,47,658,0.7916666666666666,532,53,-0.433883739117558,0,0.0
1,54,0,2916,1.0,0,1,1,2016,0.0,3186,1,956.3295031386564,59,3304,0.9,3024,41,0.0,56,0.0
1,80,1,6400,1.0,1,1,1,2016,0.0,5920,0,187.49999765625003,74,6364,1.0666666666666669,6880,26,-0.9749279121818236,0,0.0
1,42,0,1764,1.0,1,1,1,2015,0.0,3696,0,357.142848639456,88,8800,0.4719101123595505,4200,12,0.0,0,0.0
0,38,1,1444,1.0,1,1,1,2016,0.0,3572,0,1083.3486321966654,94,188,0.4,76,6,0.9749279121818236,0,0.0
0,24,0,576,1.0,1,1,1,2016,0.1431339031339031,1800,0,954.860100872484,75,1650,0.3157894736842105,528,25,0.9749279121818236,0,0.0
1,41,1,1681,0.0,1,1,1,2015,0.0,3649,1,365.8536496133256,89,4717,0.4555555555555555,2173,11,-0.7818314824680299,53,0.0
0,56,1,3136,1.0,1,1,1,2016,0.0,3696,1,1051.7851179728416,66,5016,0.835820895522388,4256,34,-0.7818314824680299,76,0.0
0,42,1,1764,1.0,0,0,0,2015,0.0,3234,0,969.6713768652824,77,231,0.5384615384615384,126,23,0.7818314824680298,3,0.0
0,35,1,1225,1.0,1,1,1,2015,0.266318082788671,3080,0,1429.921399024669,88,4400,0.3932584269662921,1750,12,0.7818314824680298,0,0.0
