accident_parking,age_of_driver,high_education_ind,age_of_driver_sq,marital_status,address_change_ind,witness_absent,no_verification,claim_year,zip_rate_x_accident_highway,age_of_driver_x_safty_rating,female_x_witness_absent,vehicle_price_per_driver_age,safty_rating,safty_rating_x_liab_prct,age_over_safety,age_of_driver_x_liab_prct,safety_risk_score,day_of_week_sin,female_x_liab_prct,unstable_lifestyle,witness_present_ind,vehicle_weight_x_liab_prct,female_x_zip_fraud_rate_oof,day_of_week_cos,liab_prct_sq,vehicle_price,day_of_week_num,zip_rate_x_is_female,payout_to_income_ratio_clipped,fraud
1,33,0,1089,1.0,1,1,1,2015,0.0,2475,1,1015.8982316234484,75,2025,0.4342105263157895,891,25,0.4338837391175582,27,1,0,884176.6210200001,0.2087890137328339,-0.900968867902419,729,33524.642659472025,3,0.2087890137328339,0.0253839120049591,1.0
0,60,0,3600,1.0,1,1,1,2016,0.0,5040,1,297.8359497030681,84,1260,0.7058823529411765,900,16,-0.433883739117558,15,0,0,761221.42335,0.2254131054131053,-0.9009688679024191,225,17870.157280020034,4,0.2254131054131053,0.0,0.0
0,29,1,841,1.0,1,1,1,2016,0.0,2465,0,1335.8233345027795,85,7735,0.3372093023255814,2639,15,0.4338837391175582,0,0,0,2139727.84844,0.0,-0.900968867902419,8281,38738.87803640395,3,0.0,0.0915143639984318,0.0
0,30,0,900,0.0,0,0,0,2016,0.180796645702306,2700,0,499.9999833333339,90,7560,0.3296703296703296,2520,10,-0.433883739117558,84,0,1,1983537.00888,0.180796645702306,-0.9009688679024191,7056,15000.0,4,0.180796645702306,0.0,1.0
0,28,0,784,0.0,0,1,1,2016,0.0,1876,1,847.9784301903105,67,2077,0.4117647058823529,868,33,-0.7818314824680299,31,0,0,415299.90782,0.1241928721174004,0.6234898018587334,961,23743.396893307126,6,0.1241928721174004,0.0349394183231419,0.0
1,42,0,1764,1.0,1,1,1,2015,0.0,2772,0,357.142848639456,66,1386,0.6268656716417911,882,34,0.4338837391175582,0,1,0,489999.18891,0.0,-0.900968867902419,441,15000.0,3,0.0,0.0282169976352081,0.0
0,30,0,900,0.0,1,1,1,2016,0.0,1470,0,1788.9908911497696,49,539,0.6,330,51,0.7818314824680298,0,0,0,310730.90994,0.0,0.6234898018587336,121,53669.72852348398,1,0.0,0.0890196454226318,0.0
1,64,1,4096,1.0,0,1,1,2016,0.0,4352,0,234.37499633789068,68,816,0.927536231884058,768,32,0.9749279121818236,0,0,0,140530.68624,0.0,-0.2225209339563143,144,15000.0,2,0.0,0.0,0.0
1,57,1,3249,1.0,1,1,1,2015,0.0,5016,1,491.25090229310143,88,8008,0.6404494382022472,5187,12,0.7818314824680298,91,0,0,2280636.69015,0.1395555555555555,0.6234898018587336,8281,28001.30192195768,1,0.1395555555555555,0.1372064588666901,0.0
0,44,0,1936,1.0,0,1,1,2015,0.0,3520,0,340.90908316115724,80,5040,0.5432098765432098,2772,20,0.4338837391175582,0,0,0,699161.9575499999,0.0,-0.900968867902419,3969,15000.0,3,0.0,0.0685134057996749,0.0
1,40,1,1600,1.0,0,1,1,2015,0.0,3520,1,374.9999906250002,88,2288,0.449438202247191,1040,12,-0.9749279121818236,26,0,0,449014.86604,0.2116444444444444,-0.2225209339563146,676,15000.0,5,0.2116444444444444,0.0,0.0
1,68,1,4624,1.0,0,1,1,2016,0.0,4964,1,220.58823205017308,73,219,0.918918918918919,204,27,0.4338837391175582,3,0,0,86996.41806,0.1581238615664845,-0.900968867902419,9,15000.0,3,0.1581238615664845,0.0278841902155818,0.0
0,43,0,1849,1.0,1,0,0,2015,0.0,2021,0,806.7486152606459,47,4089,0.8958333333333334,3741,53,-0.9749279121818236,87,0,1,1468308.25332,0.1343310657596371,-0.2225209339563146,7569,34690.19126295639,5,0.1343310657596371,0.0720807144866495,0.0
0,40,0,1600,1.0,1,1,1,2015,0.0968168168168168,2960,0,374.9999906250002,74,1332,0.5333333333333333,720,26,-0.7818314824680299,0,0,0,250055.10126,0.0,0.6234898018587334,324,15000.0,6,0.0,0.0731619040577769,0.0
0,35,1,1225,0.0,1,1,1,2016,0.0,3325,1,428.571416326531,95,5890,0.3645833333333333,2170,5,0.0,62,0,0,910180.89524,0.1697911445279866,1.0,3844,15000.0,0,0.1697911445279866,0.0,0.0
1,43,1,1849,1.0,1,1,1,2016,0.0,2924,1,882.0003884287082,68,6732,0.6231884057971014,4257,32,-0.9749279121818236,99,0,0,1744010.13798,0.1117127607957302,-0.2225209339563146,9801,37926.01758443484,5,0.1117127607957302,0.0,0.0
0,46,1,2116,1.0,1,1,1,2015,0.0,4416,0,326.0869494328924,96,9504,0.4742268041237113,4554,4,0.0,0,0,0,697581.535167,0.0,1.0,9801,15000.0,0,0.0,0.0,0.0
1,34,1,1156,1.0,1,1,1,2015,0.0,2448,0,624.340700794313,72,5760,0.4657534246575342,2720,28,0.9749279121818236,0,1,0,1004222.0288,0.0,-0.2225209339563143,6400,21227.58445134734,2,0.0,0.0254157410849187,0.0
1,52,1,2704,1.0,0,1,1,2015,0.0,4732,1,288.4615329142013,91,2639,0.5652173913043478,1508,9,0.4338837391175582,29,0,0,318995.98118,0.1430917874396135,-0.900968867902419,841,15000.0,3,0.1430917874396135,0.1228799741254715,0.0
1,44,1,1936,0.0,0,1,1,2015,0.0,3916,1,1019.4298714930017,89,3382,0.4888888888888889,1672,11,0.0,38,0,0,839915.1445599999,0.0796049382716049,1.0,1444,44854.91536512194,0,0.0796049382716049,0.0,0.0
0,62,1,3844,1.0,1,1,1,2016,0.0,4526,0,1230.472023850846,73,6862,0.8378378378378378,5828,27,0.0,0,1,0,2230868.24178,0.0,1.0,8836,76289.26670922447,0,0.0,0.0,0.0
0,55,1,3025,1.0,0,1,1,2016,0.0,4180,0,272.72726776859514,76,2128,0.7142857142857143,1540,24,-0.7818314824680299,0,0,0,1057685.89332,0.0,0.6234898018587334,784,15000.0,6,0.0,0.0056335747213703,0.0
0,39,0,1521,1.0,0,1,1,2016,0.1162962962962963,2145,1,384.61537475345193,55,1760,0.6964285714285714,1248,45,0.4338837391175582,32,0,0,778032.67392,0.1162962962962963,-0.900968867902419,1024,15000.0,3,0.1162962962962963,0.0,0.0
0,46,0,2116,1.0,1,0,0,2015,0.0,3588,0,329.20547929918115,78,5772,0.5822784810126582,3404,22,-0.433883739117558,74,0,1,1498727.0238599998,0.2153535353535353,-0.9009688679024191,5476,15143.452376967813,4,0.2153535353535353,0.0572420283188098,0.0
0,24,1,576,1.0,1,1,1,2016,0.0,2208,0,3898.395372273245,92,0,0.2580645161290322,0,8,0.4338837391175582,0,1,0,0.0,0.0,-0.900968867902419,0,93561.49283295324,3,0.0,0.2261012543321828,0.0
1,47,0,2209,0.0,1,1,1,2015,0.0,3807,1,645.2473990963381,81,0,0.573170731707317,0,19,-0.433883739117558,0,0,0,0.0,0.1413732833957553,-0.9009688679024191,0,30326.628402775288,4,0.1413732833957553,0.0033776002489429,0.0
0,26,1,676,0.0,0,1,1,2015,0.0,1170,1,576.9230547337287,45,1125,0.5652173913043478,650,55,-0.433883739117558,25,0,0,658949.86,0.2645555555555555,-0.9009688679024191,625,15000.0,4,0.2645555555555555,0.0099910376742765,0.0
0,49,1,2401,1.0,0,1,1,2015,0.2087890137328339,4557,1,1427.9073908726537,93,2232,0.5212765957446809,1176,7,0.0,24,0,0,602950.73688,0.2087890137328339,1.0,576,69967.46358066742,0,0.2087890137328339,0.0,0.0
1,48,1,2304,1.0,1,1,1,2016,0.0,1920,0,697.0151284368351,40,2880,1.170731707317073,3456,60,0.0,0,0,0,3123111.72312,0.0,1.0,5184,33456.72686198321,0,0.0,0.0414672704443914,0.0
0,58,0,3364,1.0,1,0,0,2015,0.0,4408,0,1194.500357178273,76,3800,0.7532467532467533,2900,24,0.4338837391175582,0,0,1,1144134.7135,0.0,-0.900968867902419,2500,69281.02191084017,3,0.0,0.0593704451266489,0.0
0,54,1,2916,0.0,0,1,1,2015,0.177070707070707,3510,1,277.777772633745,65,4680,0.8181818181818182,3888,35,0.0,72,0,0,2077766.58744,0.177070707070707,1.0,5184,15000.0,0,0.177070707070707,0.0371991614249266,0.0
0,44,1,1936,0.0,1,1,1,2015,0.0,3696,0,340.90908316115724,84,2268,0.5176470588235295,1188,16,0.0,0,1,0,819975.88737,0.0,1.0,729,15000.0,0,0.0,0.1221301155624187,0.0
0,46,1,2116,0.0,0,1,1,2016,0.0,3818,1,326.0869494328924,83,7885,0.5476190476190477,4370,17,0.0,95,0,0,3754508.6249,0.156040404040404,1.0,9025,15000.0,0,0.156040404040404,0.0,0.0
1,56,1,3136,1.0,1,1,1,2015,0.0,4872,1,397.8051982528473,87,4698,0.6363636363636364,3024,13,-0.9749279121818236,54,1,0,928536.26616,0.1222939068100358,-0.2225209339563146,2916,22277.09149996465,5,0.1222939068100358,0.0486268633961798,0.0
0,32,1,1024,0.0,1,0,0,2015,0.0,1216,0,468.749985351563,38,3458,0.8205128205128205,2912,62,0.4338837391175582,91,0,1,1571434.48644,0.2023025435073627,-0.900968867902419,8281,15000.0,3,0.2023025435073627,0.0,0.0
0,41,1,1681,0.0,0,1,1,2016,0.1554144620811287,3403,1,983.3123779884688,83,7968,0.4880952380952381,3936,17,-0.9749279121818236,96,0,0,970677.74016,0.1554144620811287,-0.2225209339563146,9216,40315.8084808396,5,0.1554144620811287,0.0759193664955011,0.0
0,42,0,1764,1.0,1,1,1,2015,0.0,3696,1,834.2096319380473,88,0,0.4719101123595505,0,12,0.0,0,0,0,0.0,0.1915693012600229,1.0,0,35036.80537560762,0,0.1915693012600229,0.0974746643125066,0.0
1,41,1,1681,1.0,1,1,1,2016,0.0,3034,0,365.8536496133256,74,7252,0.5466666666666666,4018,26,0.9749279121818236,0,0,0,2791695.04082,0.0,-0.2225209339563143,9604,15000.0,2,0.0,0.0146130910936443,1.0
1,53,1,2809,0.0,0,1,1,2016,0.0,4240,1,1233.3824038970952,80,7520,0.654320987654321,4982,20,0.4338837391175582,94,0,0,1701722.3025,0.2201501501501501,-0.900968867902419,8836,65369.26863992844,3,0.2201501501501501,0.0009706089731515,0.0
0,30,1,900,0.0,0,1,1,2016,0.0,2220,0,966.2312723553572,74,7030,0.4,2850,26,0.0,0,0,0,1699897.0711,0.0,1.0,9025,28986.93913689199,0,0.0,0.0349408857119882,0.0
1,32,0,1024,0.0,1,1,1,2015,0.0,1472,1,1010.0438992752684,46,0,0.6808510638297872,0,54,-0.9749279121818236,0,0,0,0.0,0.167681755829904,-0.2225209339563146,0,32321.405786852483,5,0.167681755829904,0.0487624206567992,1.0
0,81,1,6561,1.0,1,1,1,2015,0.1723232323232323,6075,1,511.8918387753731,75,5925,1.0657894736842106,6399,25,-0.433883739117558,79,0,0,635110.175095,0.1723232323232323,-0.9009688679024191,6241,41463.23945269706,4,0.1723232323232323,0.0655990629173855,0.0
0,66,1,4356,1.0,1,1,1,2016,0.1684938271604938,4620,1,651.8892278642504,70,630,0.9295774647887324,594,30,-0.9749279121818236,9,0,0,250280.08929,0.1684938271604938,-0.2225209339563146,81,43024.68969092975,5,0.1684938271604938,0.049682555268072,1.0
1,44,0,1936,1.0,1,1,1,2015,0.0,3960,1,340.90908316115724,90,5760,0.4835164835164835,2816,10,-0.433883739117558,64,0,0,419989.770112,0.2170644718792866,-0.9009688679024191,4096,15000.0,4,0.2170644718792866,0.0,0.0
1,32,1,1024,1.0,1,1,1,2016,0.0,1984,0,468.749985351563,62,1488,0.5079365079365079,768,38,-0.433883739117558,0,0,0,408350.27016,0.0,-0.9009688679024191,576,15000.0,4,0.0,0.0,0.0
0,28,1,784,1.0,1,0,0,2015,0.0,2492,0,535.7142665816333,89,2136,0.3111111111111111,672,11,0.7818314824680298,24,1,1,531760.63152,0.1998088410991636,0.6234898018587336,576,15000.0,1,0.1998088410991636,0.0,0.0
0,49,0,2401,0.0,0,0,0,2016,0.0,3038,0,306.12244273219505,62,4464,0.7777777777777778,3528,38,0.4338837391175582,0,0,1,1739395.2470399998,0.0,-0.900968867902419,5184,15000.0,3,0.0,0.1262489032972296,0.0
0,42,0,1764,1.0,0,1,1,2016,0.0,3738,1,357.142848639456,89,4984,0.4666666666666667,2352,11,0.0,56,0,0,1394747.15576,0.1703267973856209,1.0,3136,15000.0,0,0.1703267973856209,0.0920243036579461,0.0
1,40,1,1600,1.0,1,1,1,2015,0.0,2360,1,799.0679198791184,59,5192,0.6666666666666666,3520,41,-0.433883739117558,88,0,0,2025276.77,0.1184722222222222,-0.9009688679024191,7744,31962.717594232658,4,0.1184722222222222,0.0,0.0
0,53,1,2809,0.0,0,1,1,2016,0.0,3233,0,283.01886258454977,61,3050,0.8548387096774194,2650,39,-0.9749279121818236,0,0,0,1232979.904,0.0,-0.2225209339563146,2500,15000.0,5,0.0,0.0,1.0
1,33,1,1089,1.0,0,1,1,2015,0.0,1914,1,1014.0942241884842,58,5568,0.559322033898305,3168,42,-0.9749279121818236,96,0,0,1863041.40576,0.19953216374269,-0.2225209339563146,9216,33465.1104123142,5,0.19953216374269,0.0,0.0
1,63,1,3969,1.0,1,1,1,2015,0.0,4599,1,238.09523431594863,73,3650,0.8513513513513513,3150,27,0.0,50,0,0,732754.86,0.0848559670781893,1.0,2500,15000.0,0,0.0848559670781893,0.0,0.0
0,51,1,2601,1.0,1,1,1,2016,0.0,2601,0,294.11764129181097,51,3978,0.9807692307692308,3978,49,0.0,0,1,0,3247934.0002200003,0.0,1.0,6084,15000.0,0,0.0,0.124732405348151,1.0
0,60,1,3600,1.0,0,1,1,2016,0.0,5820,0,249.9999958333334,97,7178,0.6122448979591837,4440,3,0.0,0,0,0,2669153.1380000003,0.0,1.0,5476,15000.0,0,0.0,0.0666067752191806,0.0
1,53,1,2809,1.0,0,1,1,2016,0.0,3975,1,692.1823621540527,75,525,0.6973684210526315,371,25,0.9749279121818236,7,0,0,56903.68026,0.1268686868686868,-0.2225209339563143,49,36685.66588634715,2,0.1268686868686868,0.0,0.0
0,36,0,1296,1.0,1,1,1,2016,0.0,2520,0,1529.757545633614,70,210,0.5070422535211268,108,30,-0.433883739117558,0,0,0,53976.80784,0.0,-0.9009688679024191,9,55071.27317256764,4,0.0,0.0,0.0
0,48,1,2304,1.0,1,0,0,2016,0.0,3696,0,450.1838776334684,77,770,0.6153846153846154,480,23,-0.9749279121818236,0,1,1,115113.8225,0.0,-0.2225209339563146,100,21608.82657659036,5,0.0,0.0506133016418288,0.0
0,51,0,2601,1.0,1,1,1,2015,0.0,3264,0,294.11764129181097,64,2112,0.7846153846153846,1683,36,-0.433883739117558,0,0,0,1012871.67795,0.0,-0.9009688679024191,1089,15000.0,4,0.0,0.0561177839256678,0.0
0,42,1,1764,1.0,0,1,1,2015,0.0,3528,1,1618.4295238867462,84,4200,0.4941176470588235,2100,16,0.0,50,0,0,452047.47515,0.1279142300194931,1.0,2500,67974.04162167286,0,0.1279142300194931,0.0,0.0
0,36,1,1296,0.0,1,1,1,2016,0.0,2988,1,416.6666550925929,83,2905,0.4285714285714285,1260,17,-0.9749279121818236,35,0,0,1230818.43815,0.1928165374677002,-0.2225209339563146,1225,15000.0,5,0.1928165374677002,0.0,0.0
0,42,0,1764,1.0,1,0,0,2016,0.0,3318,0,357.142848639456,79,3950,0.525,2100,21,-0.433883739117558,50,0,1,308909.65715000004,0.2158222222222222,-0.9009688679024191,2500,15000.0,4,0.2158222222222222,0.0396890889991609,0.0
1,30,1,900,1.0,0,1,1,2016,0.0,2520,0,553.0589922346044,84,420,0.3529411764705882,150,16,-0.9749279121818236,0,0,0,38257.071775,0.0,-0.2225209339563146,25,16591.770320097123,5,0.0,0.0601458175469158,0.0
0,45,1,2025,0.0,1,1,1,2015,0.0,2475,0,380.4389083863918,55,1760,0.8035714285714286,1440,45,-0.433883739117558,0,0,0,479202.32928,0.0,-0.9009688679024191,1024,17119.751257826538,4,0.0,0.0105340171460081,0.0
0,39,1,1521,1.0,0,1,1,2015,0.0,3588,0,384.61537475345193,92,8280,0.4193548387096774,3510,8,-0.7818314824680299,0,0,0,1717766.2233,0.0,0.6234898018587334,8100,15000.0,6,0.0,0.0397921874376087,0.0
0,54,0,2916,1.0,1,1,1,2015,0.0,3078,0,1548.9965048748447,57,1881,0.9310344827586208,1782,43,0.7818314824680298,0,0,0,866693.58435,0.0,0.6234898018587336,1089,83645.81281223812,1,0.0,0.0,0.0
0,44,0,1936,1.0,1,1,1,2016,0.0,3256,1,340.90908316115724,74,3700,0.5866666666666667,2200,26,0.4338837391175582,50,0,0,913244.7465,0.1072777777777777,-0.900968867902419,2500,15000.0,3,0.1072777777777777,0.0560317628178303,0.0
0,36,0,1296,0.0,1,1,1,2016,0.0,2412,1,624.9575405900772,67,134,0.5294117647058824,72,33,-0.433883739117558,2,0,0,54843.29724,0.1305481481481481,-0.9009688679024191,4,22498.47208620032,4,0.1305481481481481,0.0450302188020739,1.0
1,40,1,1600,1.0,0,0,0,2015,0.0,3080,0,374.9999906250002,77,7392,0.5128205128205128,3840,23,0.0,0,0,1,4614488.79456,0.0,1.0,9216,15000.0,0,0.0,0.2261012543321828,0.0
0,46,0,2116,1.0,1,1,1,2016,0.0,3956,1,1482.8346614090735,86,5160,0.5287356321839081,2760,14,0.7818314824680298,60,1,0,602247.8622,0.1605100182149362,0.6234898018587336,3600,68210.39590765204,1,0.1605100182149362,0.0689601071554911,0.0
0,41,1,1681,1.0,0,1,1,2015,0.0,3075,0,365.8536496133256,75,675,0.5394736842105263,369,25,0.4338837391175582,0,0,0,207702.48573,0.0,-0.900968867902419,81,15000.0,3,0.0,0.0,1.0
0,26,1,676,0.0,0,1,1,2015,0.0,2002,0,576.9230547337287,77,2618,0.3333333333333333,884,23,-0.433883739117558,0,0,0,1223807.90612,0.0,-0.9009688679024191,1156,15000.0,4,0.0,0.0241285729734798,0.0
1,44,1,1936,1.0,0,1,1,2016,0.0,1584,0,340.90908316115724,36,1368,1.1891891891891893,1672,64,-0.433883739117558,0,0,0,932513.5742,0.0,-0.9009688679024191,1444,15000.0,4,0.0,0.0,0.0
0,41,0,1681,0.0,1,0,0,2016,0.1585024154589372,3321,0,718.8816343077331,81,5265,0.5,2665,19,0.0,65,0,1,1279721.8135000002,0.1585024154589372,1.0,4225,29474.14772549869,0,0.1585024154589372,0.0949493126812908,0.0
0,36,1,1296,0.0,0,1,1,2015,0.1218930041152263,2232,1,1269.0356272101844,62,124,0.5714285714285714,72,38,-0.7818314824680299,2,0,0,90164.26214,0.1218930041152263,0.6234898018587334,4,45685.28384860227,6,0.1218930041152263,0.0,0.0
1,49,0,2401,1.0,1,1,1,2015,0.0,3822,1,507.9361264919256,78,234,0.620253164556962,147,22,0.4338837391175582,3,0,0,66400.31586,0.2071175523349436,-0.900968867902419,9,24888.87070604048,3,0.2071175523349436,0.0520422786024591,0.0
1,32,1,1024,0.0,1,1,1,2016,0.0,1920,1,468.749985351563,60,600,0.5245901639344263,320,40,0.9749279121818236,10,0,0,127823.3796,0.1268686868686868,-0.2225209339563143,100,15000.0,2,0.1268686868686868,0.0,0.0
0,42,1,1764,1.0,1,1,1,2016,0.1510749774164408,3990,0,357.142848639456,95,9120,0.4375,4032,5,-0.433883739117558,0,0,0,2647690.056,0.0,-0.9009688679024191,9216,15000.0,4,0.0,0.0,0.0
1,31,1,961,1.0,1,1,1,2015,0.0,2790,0,483.8709521331951,90,8820,0.3406593406593406,3038,10,0.9749279121818236,0,0,0,4865981.0346,0.0,-0.2225209339563143,9604,15000.0,2,0.0,0.0271039325583382,0.0
0,43,0,1849,1.0,0,0,0,2016,0.1410962962962963,2623,0,415.3517259755856,61,3843,0.6935483870967742,2709,39,-0.7818314824680299,0,0,1,1304346.88125,0.0,0.6234898018587334,3969,17860.124632301908,6,0.0,0.0,0.0
1,50,1,2500,1.0,0,1,1,2015,0.0,3250,0,1575.892159111172,65,5005,0.7575757575757576,3850,35,0.9749279121818236,0,0,0,1550298.27876,0.0,-0.2225209339563143,5929,78794.60953145075,2,0.0,0.0183602162647177,0.0
1,29,0,841,1.0,0,1,1,2016,0.0,2349,0,1391.9036721316295,81,6237,0.3536585365853658,2233,19,0.7818314824680298,0,0,0,648318.4942080001,0.0,0.6234898018587336,5929,40365.20788372093,1,0.0,0.0520671213759542,0.0
1,45,1,2025,1.0,0,1,1,2015,0.0,3780,1,333.3333259259261,84,8400,0.5294117647058824,4500,16,0.0,100,0,0,3146190.752,0.1268686868686868,1.0,10000,15000.0,0,0.1268686868686868,0.0096828170322546,0.0
1,50,0,2500,1.0,0,1,1,2015,0.0,3500,0,299.99999400000013,70,6300,0.704225352112676,4500,30,0.4338837391175582,0,0,0,1691821.7802,0.0,-0.900968867902419,8100,15000.0,3,0.0,0.0,0.0
0,48,0,2304,1.0,0,0,0,2015,0.0,1920,0,439.9221025862796,40,480,1.170731707317073,576,60,-0.433883739117558,0,0,1,434957.0388,0.0,-0.9009688679024191,144,21116.26136406352,4,0.0,0.0,0.0
1,42,1,1764,0.0,1,1,1,2015,0.0,3444,1,639.6641033531995,82,1804,0.5060240963855421,924,18,-0.433883739117558,22,0,0,594339.2404400001,0.1458119658119658,-0.9009688679024191,484,26865.89298049848,4,0.1458119658119658,0.0,0.0
0,59,1,3481,1.0,1,1,1,2015,0.1400472813238771,4956,1,367.61021326718014,84,4200,0.6941176470588235,2950,16,-0.433883739117558,50,0,0,1353176.339,0.1400472813238771,-0.9009688679024191,2500,21689.00295037384,4,0.1400472813238771,0.0,1.0
1,47,0,2209,1.0,1,1,1,2016,0.0,4136,1,322.11267113021006,88,0,0.5280898876404494,0,12,-0.9749279121818236,0,0,0,0.0,0.2251536643026004,-0.2225209339563146,0,15139.295865232543,5,0.2251536643026004,0.1533612030402171,0.0
0,27,1,729,1.0,1,0,0,2016,0.0,1836,0,555.5555349794246,68,1156,0.391304347826087,459,32,0.0,0,0,1,177546.63626,0.0,1.0,289,15000.0,0,0.0,0.1993350550687866,0.0
1,39,1,1521,0.0,0,1,1,2016,0.0,3003,1,603.5105120006715,77,77,0.5,39,23,0.9749279121818236,1,0,0,55216.51003,0.1998274002157497,-0.2225209339563143,1,23536.9105715367,2,0.1998274002157497,0.1658818698931591,0.0
1,39,0,1521,1.0,1,1,1,2016,0.0,585,0,532.7352134665017,15,1020,2.4375,2652,85,-0.433883739117558,0,0,0,2244678.34692,0.0,-0.9009688679024191,4624,20776.673857928778,4,0.0,0.1385951274983601,1.0
0,53,1,2809,1.0,1,1,1,2015,0.0,2915,1,283.01886258454977,55,3300,0.9464285714285714,3180,45,-0.7818314824680299,60,0,0,1510261.7118,0.1490453834115806,0.6234898018587334,3600,15000.0,6,0.1490453834115806,0.0,0.0
1,36,1,1296,0.0,0,1,1,2015,0.0,2304,0,416.6666550925929,64,3264,0.5538461538461539,1836,36,-0.7818314824680299,0,0,0,1602142.15863,0.0,0.6234898018587334,2601,15000.0,6,0.0,0.0,0.0
0,54,1,2916,1.0,1,0,0,2016,0.0,4590,0,277.777772633745,85,8415,0.627906976744186,5346,15,0.4338837391175582,0,0,1,1742092.07832,0.0,-0.900968867902419,9801,15000.0,3,0.0,0.0,0.0
1,48,1,2304,1.0,1,1,1,2015,0.0,4416,0,458.431312813887,92,6440,0.5161290322580645,3360,8,0.7818314824680298,0,0,0,455010.50644,0.0,0.6234898018587336,4900,22004.703473497888,1,0.0,0.0,0.0
0,31,0,961,1.0,1,1,1,2015,0.0,2480,0,483.8709521331951,80,560,0.382716049382716,217,20,0.0,0,1,0,154192.68228,0.0,1.0,49,15000.0,0,0.0,0.0355305804173826,0.0
0,28,1,784,0.0,0,0,0,2015,0.0,2576,0,2035.793979673884,92,3588,0.3010752688172043,1092,8,0.7818314824680298,39,0,1,579366.06273,0.1329100529100529,0.6234898018587336,1521,57002.233466662736,1,0.1329100529100529,0.0,0.0
0,31,0,961,0.0,0,1,1,2016,0.0,2418,1,1880.2049607486133,78,3822,0.3924050632911392,1519,22,-0.7818314824680299,49,0,0,1468118.58326,0.1682788671023965,0.6234898018587334,2401,58286.35566341198,6,0.1682788671023965,0.0732565580449928,1.0
1,63,0,3969,1.0,1,1,1,2015,0.0,4851,1,238.09523431594863,77,6930,0.8076923076923077,5670,23,0.0,90,0,0,1926271.269,0.0873712737127371,1.0,8100,15000.0,0,0.0873712737127371,0.0,0.0
0,37,1,1369,1.0,0,1,1,2016,0.1532539682539682,2997,0,405.4053944485029,81,3726,0.4512195121951219,1702,19,0.0,0,0,0,310566.354356,0.0,1.0,2116,15000.0,0,0.0,0.1355414670756851,1.0
0,57,1,3249,1.0,0,0,0,2015,0.0,4389,0,401.2273468119105,77,7084,0.7307692307692307,5244,23,0.7818314824680298,92,0,1,2581308.23348,0.1187706855791962,0.6234898018587336,8464,22869.959169506245,1,0.1187706855791962,0.0339671684811984,0.0
0,54,1,2916,0.0,0,1,1,2015,0.0,4860,1,1096.5539874571311,90,1170,0.5934065934065934,702,10,0.9749279121818236,13,0,0,466489.60878000007,0.1495959595959596,-0.2225209339563143,169,59213.91641923907,2,0.1495959595959596,0.0278735445725122,0.0
1,38,1,1444,1.0,1,1,1,2016,0.0,3382,1,409.59996194222026,89,5963,0.4222222222222222,2546,11,0.0,67,1,0,570774.834259,0.1996645702306079,1.0,4489,15564.798963404332,0,0.1996645702306079,0.0,0.0
1,32,1,1024,0.0,0,1,1,2015,0.0,2048,1,468.749985351563,64,5504,0.4923076923076923,2752,36,0.7818314824680298,86,0,0,1239930.10254,0.1429561671763506,0.6234898018587336,7396,15000.0,1,0.1429561671763506,0.0091709216004963,0.0
0,37,0,1369,1.0,0,1,1,2015,0.0,2886,0,405.4053944485029,78,390,0.4683544303797468,185,22,0.9749279121818236,0,0,0,90762.8834,0.0,-0.2225209339563143,25,15000.0,2,0.0,0.1641024613138122,0.0
0,44,0,1936,1.0,1,1,1,2015,0.0,2200,0,340.90908316115724,50,0,0.8627450980392157,0,50,0.7818314824680298,0,0,0,0.0,0.0,0.6234898018587336,0,15000.0,1,0.0,0.0,0.0
0,44,1,1936,1.0,1,1,1,2016,0.2456980056980057,3784,0,340.90908316115724,86,3956,0.5057471264367817,2024,14,-0.433883739117558,0,0,0,1956450.06996,0.0,-0.9009688679024191,2116,15000.0,4,0.0,0.2261012543321828,0.0
0,45,1,2025,1.0,0,1,1,2016,0.0,3465,1,333.3333259259261,77,1540,0.5769230769230769,900,23,-0.7818314824680299,20,0,0,400831.6248,0.1767485380116959,0.6234898018587334,400,15000.0,6,0.1767485380116959,0.0676049808969516,0.0
0,47,1,2209,0.0,1,0,0,2015,0.0,3008,0,319.14892937981006,64,5952,0.7230769230769231,4371,36,0.9749279121818236,0,0,1,961611.3231,0.0,-0.2225209339563143,8649,15000.0,2,0.0,0.0,0.0
0,37,0,1369,1.0,1,0,0,2015,0.0,2627,0,405.4053944485029,71,3550,0.5138888888888888,1850,29,-0.433883739117558,0,0,1,776559.312,0.0,-0.9009688679024191,2500,15000.0,4,0.0,0.0592077250849856,0.0
1,36,0,1296,1.0,0,1,1,2015,0.0,3348,0,416.6666550925929,93,6138,0.3829787234042553,2376,7,-0.433883739117558,0,0,0,1181805.43932,0.0,-0.9009688679024191,4356,15000.0,4,0.0,0.0,1.0
